,C1,C2,C3,C4,C5
1971-10-12,1.238825042494824,0.05941446728719946,-1.5241351111172445,0.856654531624422,-0.1533135597931306
1971-10-13,0.7152976801425126,-0.11526162163050735,-1.3728174616356923,0.749780379338112,-0.14930061401509157
1971-10-14,0.6766685571965638,-0.24592350498741222,-1.2778417959002089,0.6195768245054132,-0.15055994301081893
1971-10-15,0.8648554119590273,-0.22962351615694399,-1.2918500086449827,0.5962398354575323,-0.1071226591698102
1971-10-18,1.2990170469178608,-0.27628276951646313,-1.2406369539605167,0.5516995984068004,-0.15653909846929823
1971-10-19,1.3115923719968592,-0.25271691940782137,-1.206998204873436,0.5567308460690017,-0.15135306815440436
1971-10-20,0.6545533103500532,-0.41094311589894605,-0.9783374693570168,0.5520810555477982,-0.10886522083599973
1971-10-21,0.41649660322692483,-0.34555230871396336,-1.055903475231736,0.7084224476142067,-0.11684547293297526
1971-10-22,0.34810264928252366,-0.33051140466565343,-1.059608524335747,0.7893355195490501,-0.14171439695413138
1971-10-26,0.09945258625906916,-0.4936070280523328,-1.1031093324282693,0.9765777968413714,-0.16479885175734948
1971-10-27,0.19254408923200828,-0.74335813936601,-1.0749570003683844,0.9169820900862438,-0.20487978694659847
1971-10-28,0.04684746349584401,-0.6010460405103437,-0.9893512810217129,0.8732038710962472,-0.24620409603656668
1971-10-29,-0.519711762132772,-0.6711503709632094,-0.8030697788983665,0.8655566769819714,-0.2885967611815822
1971-11-01,-0.9635353805004527,-0.4633653627272718,-0.8460324122454926,1.0011455847844455,-0.42905282417852897
1971-11-03,-1.608634920935458,-0.4325271860565678,-1.1558759188335705,1.1503736044968513,-0.4542267195335975
1971-11-04,-1.4954273340873954,-0.3968206037090596,-1.3990658465053007,1.193995875063298,-0.43388913758649605
1971-11-05,-1.5167169060123484,-0.30617421112623244,-1.3651990224946202,1.1076529851915229,-0.4568937303106131
1971-11-08,-1.0381895891784723,-0.4244208073852507,-1.4614915885587016,1.0700699717605344,-0.4684211406445826
1971-11-09,-0.9612356220389771,-0.4570801131570832,-1.4575993810142756,1.1014064968905342,-0.4713682334252658
1971-11-10,-0.24826929987680302,-0.5841493428011182,-1.5724663311026572,1.1191079077748352,-0.6953873886734198
1971-11-11,-0.5807976190428548,-0.5416008849367513,-1.4499257740106635,1.109796235841451,-0.7177978712697269
1971-11-12,-0.9843457194089282,-0.5504007856027036,-1.2871091573887026,1.0287126044606891,-0.6604060037634557
1971-11-15,-0.9366713544498424,-0.833031056367119,-1.0679342034210784,0.800700419124071,-0.30972719285913575
1971-11-16,-1.0841900049667714,-0.9592496005262143,-1.0660539944628744,0.9014500990396908,-0.26742332274726593
1971-11-17,-1.0887093791144125,-0.9120739651751277,-1.0664635615713065,0.8671191764758935,-0.2850045752206856
1971-11-18,-1.015325836059894,-0.9171792265590417,-1.0092510476262784,0.8505004621839185,-0.3017136036929362
1971-11-19,-0.6390157302363946,-0.8881853331827854,-1.1003083168068217,0.8655562482036214,-0.3229884208711047
1971-11-22,-0.22040764789387168,-0.9068218391259908,-1.1194349757561368,0.8911673736886196,-0.3306258698634266
1971-11-23,0.6303384978974691,-0.973111640784202,-1.2611808415227947,0.9403292830672807,-0.3178183701707936
1971-11-24,1.1266710852161381,-0.95149290363607,-1.1882131209660864,0.8200486089194738,-0.39895874537104214
1971-11-26,0.7225486192442219,-0.7786315088928832,-0.9696450384225651,0.7269919506120164,-0.31148277441534206
1971-11-29,0.7202507334466759,-0.9478770027568055,-0.9819798479115122,0.7614376924190362,-0.34755309189245104
1971-11-30,0.3794118352588072,-0.982977284763594,-0.8539395706417963,0.6616893175733419,-0.4403902139433431
1971-12-01,0.18571437665053026,-0.922701884190583,-0.770075030688416,0.5650885105707173,-0.5017871129923117
1971-12-02,-0.10434181431539002,-0.9407019032770334,-0.7103002479655736,0.5618664249806611,-0.4138036716021739
1971-12-03,-0.49979699422556223,-0.9826145802547321,-0.6665749263534086,0.5172120099587697,-0.3852718850253536
1971-12-06,-0.4611386671236133,-1.087175230925772,-0.81033011076305,0.5649384848201608,-0.39655874021275234
1971-12-07,-0.1032675691150331,-1.1726615625533814,-0.7964937137087063,0.5431298873880692,-0.44827481930675683
1971-12-08,-0.2700607188568611,-1.227081272275397,-0.7754242261373484,0.5112703383376893,-0.44781527253525666
1971-12-09,0.03635031961544399,-1.2925308648358378,-0.8916718434706133,0.49814018109238,-0.4223628334048598
1971-12-10,-0.10831068685323686,-1.2611318359953536,-0.828776932904199,0.4860453885817389,-0.4571780997872198
1971-12-13,-0.6143990403028567,-1.4062955064976546,-0.8214386942140744,0.4313477634715417,-0.4190405351581664
1971-12-14,-0.2744904238976389,-1.4590029936191744,-0.7973410451829607,0.448419008737158,-0.42306449208451813
1971-12-15,0.026150032207169716,-1.3953413399572785,-0.7666318699555407,0.4194947686221168,-0.43018772791950144
1971-12-16,-0.23972449965101106,-1.4075499347989417,-0.7105624204207353,0.3506533194085921,-0.4240428730010808
1971-12-17,-0.5704196960937438,-1.4606588929600317,-0.6253737145523375,0.34108886323542387,-0.4395097018288915
1971-12-20,-0.26312421382569795,-1.433230721029192,-0.6589453604174857,0.3816888627955544,-0.3951765462771468
1971-12-21,-0.15730647717092694,-1.5335887166830329,-0.6568946878159205,0.266559406425974,-0.3731456592317054
1971-12-22,-0.36032989820343886,-1.7450115276097158,-0.6905677085230069,0.26807142573940007,-0.3460162254270768
1971-12-23,-1.1778165713119009,-2.117252285714116,-0.7831239058242574,0.26072016188074354,-0.21320985113734303
1971-12-27,-1.8502906578601568,-2.2860173431110216,-0.6872389429163162,0.16516247837418796,-0.15281109771910753
1971-12-28,-2.292739117650676,-2.1810781782305746,-0.6840620946732869,0.09087961113437593,-0.11046739223897231
1971-12-29,-1.8586630376748943,-2.164416272751053,-0.8890294209026169,0.07744311514236707,-0.220894109285856
1971-12-30,-1.7948718780269672,-2.202415642015426,-0.7948598737358803,-0.016559005041922537,-0.1393232677223744
1971-12-31,-2.0107824642067698,-2.198128303097217,-0.7625753500739203,0.010228808125767319,-0.10142792814566673
1972-01-03,-1.48349378430256,-2.3561714908529456,-0.811139497405748,-0.024304224797396412,-0.08053612868758822
1972-01-04,-1.6100593388473072,-2.4594369367881086,-0.7743372287249054,0.02164738747034406,-0.10967395546534892
1972-01-05,-1.7446981457746986,-2.589443274612263,-0.8131734345995243,0.1049127576901075,-0.1415342214376045
1972-01-06,-2.030116536060696,-2.7866420882887564,-0.86117047115944,0.1485008204257211,-0.08360593559008436
1972-01-07,-2.4586835403260636,-3.124828674105629,-1.062610473828605,0.08272037832807883,-0.06533091723209924
1972-01-10,-3.258807830770955,-3.727619600930291,-1.378393006683881,0.0838035514388456,-0.0030955143926648943
1972-01-11,-3.054146234922669,-3.6395319286433967,-1.319393204441653,0.11365300241075504,-0.02766843888179174
1972-01-12,-3.146961515388462,-3.6766230189070708,-1.222538162971663,0.11760322181966965,-0.059041775384229195
1972-01-13,-3.5046741437167057,-3.7633093562121314,-1.1399868835947937,0.17890626930538,-0.08895415432717027
1972-01-14,-3.5566710501616328,-3.842831286715164,-1.163523219054748,0.3028683320352946,-0.0692875504152336
1972-01-17,-3.1589116149414593,-3.7820115099863862,-1.287595819056761,0.32368483475663196,-0.1805551492533266
1972-01-18,-2.7827706530399325,-3.817430106784224,-1.3593236898926133,0.3808300815787225,-0.1648327597566883
1972-01-19,-1.9027263973288129,-3.7617556980577795,-1.611807959930691,0.3392950863546359,-0.15001209700840945
1972-01-20,-1.8285678549588624,-3.73918396035603,-1.5436143576584493,0.3950188534280228,-0.2033784020249807
1972-01-21,-1.5065818372829796,-3.510657552159543,-1.4943550366720484,0.3773797615934097,-0.20095128376169902
1972-01-24,-1.0862207426619932,-3.3180657304618197,-1.6011543150590843,0.39294995634247265,-0.0928838117531165
1972-01-25,-1.2053890612123723,-3.3190262254985594,-1.4363622198699035,0.29314494443609784,0.012683442780518882
1972-01-26,-1.379052965862499,-3.4227097801549515,-1.369533176072949,0.3447765665113415,0.031106437175679937
1972-01-27,-1.0306906438350367,-3.7396204189050692,-1.3958958171708131,0.44556268620666534,0.01179909103654047
1972-01-28,-0.6533520362146774,-3.8190542475351883,-1.5174776912608392,0.3556348766546333,0.06548702903798152
1972-01-31,-0.513670625812864,-3.7406957344681224,-1.6087781051083645,0.30880716007137277,0.11583627019091522
1972-02-01,-0.22727576049494758,-3.545349342989871,-1.6861404693364375,0.2952621224387313,0.09203456579011365
1972-02-02,-0.5543643353844203,-3.599197876252271,-1.512067791799339,0.30888476324378306,0.026210518673507974
1972-02-03,-0.3135125070936766,-3.5738305353358655,-1.6384289789118591,0.32698779610625506,0.05664121568969325
1972-02-04,-0.6521746577193639,-3.6361051270186433,-1.5355577946234042,0.2624535524386745,0.11666017252912148
1972-02-07,-0.7636625562493933,-3.9819462038507094,-1.7918698105153474,0.22172586190737173,0.14235904192483706
1972-02-08,-0.6215863269522686,-4.1135008930559795,-1.6931507414398341,0.15480787762594966,0.19243951998257328
1972-02-09,-0.7978597961310285,-4.155280211081209,-1.6792984685366563,0.1928298692034341,0.1916430937185607
1972-02-10,-0.9609137348442474,-4.42035799011558,-1.532929369375706,-0.04507265620843842,0.10395746492434818
1972-02-11,-1.056588228915679,-4.586821493198988,-1.5921752493978454,0.030413505008032138,0.13643204162114386
1972-02-14,-1.2347603922455548,-4.4478624148383545,-1.653964903187089,-0.015277631744887554,0.15463990325132942
1972-02-15,-1.2570924153757659,-4.424903483766384,-1.680045658983931,-0.011781521319769006,0.16450230125585705
1972-02-16,-1.7078878850806802,-4.6460065661854575,-1.403492794851644,0.013926741612857174,0.15362369867683423
1972-02-17,-1.7199706472866012,-4.561797368054856,-1.4452104794222056,-0.01221786468242192,0.13124650781299987
1972-02-18,-1.663761076912806,-4.317969404023966,-1.5752563844605818,0.046739275573442596,0.07082543802087707
1972-02-22,-1.641474529851088,-4.215853082421392,-1.4770621680952427,0.09689518530278296,0.041111310197409726
1972-02-23,-1.2600681078714544,-3.954531376323736,-1.7092435514815294,0.09561072325175612,-0.12169847889476634
1972-02-24,-1.3002523548854654,-3.8552192639423897,-1.6179200963767306,0.12316875659414783,-0.06608509346597158
1972-02-25,-1.1739891317479305,-3.49904735795638,-1.31742541430806,0.20593729931884655,-0.052753488651430216
1972-02-28,-1.061201434429627,-3.4274235539701827,-1.3784472088393995,0.2733944778823296,-0.004932017982133871
1972-02-29,-0.9923216115524127,-3.3713869644340804,-1.3969381181356562,0.2606600788979709,0.0007088133513844658
1972-03-01,-1.1694405547590634,-3.411116777764354,-1.3178886217884758,0.3390936168700002,0.03559581105130232
1972-03-02,-1.3884929245300413,-3.381123920043972,-1.216701869858238,0.3671060493385283,0.0408913662354403
1972-03-03,-1.2901924800796891,-3.3230477934720994,-1.2277689994023042,0.3697131528248009,0.01666584725124802
1972-03-06,-1.169444679419307,-3.293250187766512,-1.2278652153949052,0.43985692782242564,0.036520862940605144
1972-03-07,-0.9496940226045822,-3.251141847099534,-1.2900263851788916,0.44385225651387294,0.03336282521645575
1972-03-08,-0.8831419884045104,-3.2160345117825866,-1.3463696446248627,0.46086383536334075,0.04928256206039354
1972-03-09,-0.5104678801698199,-3.0346214985797957,-1.4626044295909604,0.45847174695719495,0.02858571824670273
1972-03-10,0.19699675982310083,-2.6877524033433584,-1.6736048640253687,0.3360093551154466,0.01677747902918128
1972-03-13,1.1999207092845765,-2.360536926087873,-1.770838698824069,0.3475329733231917,0.10136247054042256
1972-03-14,1.4318774406137038,-2.0805182435028104,-1.9207982036831495,0.2622049971364847,0.13514357793571433
1972-03-15,2.271778658964749,-1.7855737827015705,-2.0889918397640894,0.17551850683061337,0.15805376119109094
1972-03-16,1.9579509806195077,-1.777615427534979,-1.9783403529861128,0.17284571441250868,0.12586469100094527
1972-03-17,2.29752137525643,-1.6680826872033467,-2.2204456469924327,0.15906720713602263,0.177330225859442
1972-03-20,2.235756766223453,-1.7026966875168181,-2.02228086959671,0.05066253456654307,0.23144909997034477
1972-03-21,1.7882561726249193,-1.9339759549939757,-1.6787227959320512,0.039394566845879775,0.26403910825922544
1972-03-22,1.3400938112631025,-2.2279326775565966,-1.6721167380052078,0.01808992732552195,0.29732380658955504
1972-03-23,1.9149151671803608,-2.116873895324769,-1.88369994381889,-0.06340379080756431,0.2639595522109295
1972-03-24,2.319956824561956,-1.7489367937889515,-1.9935326743763484,-0.11540246789510344,0.06514220766062198
1972-03-27,2.169871204027295,-1.6356632801412658,-2.023829110535499,-0.13507617919112258,0.027908768257240736
1972-03-28,2.4479543259400245,-1.52761909704636,-2.23230236241992,-0.09010578598353935,-0.0433987517613552
1972-03-29,2.959918288370126,-1.4026235459938263,-2.4666725590412715,-0.1224435214819628,-0.11902856711251777
1972-03-30,3.147094185138087,-1.2938375899753964,-2.5110328286444967,-0.16166432196568892,-0.08241523679769994
1972-04-03,3.410538732629284,-1.374451953296857,-2.6258338126318126,-0.10443245448190419,-0.07628427392556444
1972-04-04,4.257019509302097,-1.4043270271074029,-2.8661548544572337,-0.07706527801139473,-0.0808000170579487
1972-04-05,3.952426872689202,-1.4458763415805276,-2.7152487597510313,-0.049606068985942,-0.07909781473606439
1972-04-06,3.9808894235484686,-1.5603694959227639,-2.754451323463627,-0.018634155700265165,-0.05889410309762749
1972-04-07,3.9255222931042084,-1.6089956499258165,-2.740034218376728,-0.020659141577808793,-0.05422136988101811
1972-04-10,3.5175718825341775,-1.7280888775192533,-2.599470640508555,-0.028964219459036822,0.0030622309716497043
1972-04-11,3.9214512781298296,-1.7029502284002174,-2.693709141581177,0.059501189073541016,-0.017288339836935132
1972-04-12,4.277812127794441,-1.7745301332266994,-2.787913926629364,0.10310522839863884,-0.00034263598790224004
1972-04-13,4.523802282891836,-2.0786324795887356,-2.4969567737454357,0.022519186068572616,0.17372098718276857
1972-04-14,4.180856396346854,-2.13906000829871,-2.2777646486177705,0.026800009043578765,0.17974390880598934
1972-04-17,3.853632831758013,-2.1970877994434392,-2.2123624310091135,0.07093423663044479,0.2205016221324445
1972-04-18,3.677569566353462,-2.3806752120650394,-2.3167275292681255,0.027613451306419012,0.26195951709691395
1972-04-19,3.5387419271756,-2.3768869427355526,-2.4423916910678347,0.04134183781475198,0.27244367755202253
1972-04-20,3.2498863832772926,-2.55280722169344,-2.4308586203500164,0.06377712338301184,0.29289259807645107
1972-04-21,2.978237331935148,-2.691638578993647,-2.6489516874749826,0.19685112957162643,0.25851476932682566
1972-04-24,2.947212735415178,-2.9554978281257327,-2.4569442450977177,0.2350799301891021,0.3274576982587985
1972-04-25,2.6048844126884916,-3.1811060707330494,-2.317344402432576,0.39872938135577213,0.3529036022276875
1972-04-26,2.3754726165358377,-3.0781715953399083,-2.286153223271745,0.34839290627649266,0.42387628128598953
1972-04-27,0.6033637750907488,-2.866449011439162,-1.9270291385003988,0.2115026080180599,0.26490137006501224
1972-04-28,0.9668362929591794,-2.8075730238294536,-1.697569997418278,-0.012301088718195463,0.2866093579943382
1972-05-01,0.817049857047202,-2.807617952321486,-1.6154475863834001,0.04538033477870035,0.320616200296475
1972-05-02,1.1131583927872057,-2.863132884957869,-1.6207529502862212,0.03717796415440128,0.3137410549109677
1972-05-03,1.261933487472156,-2.8830460264246494,-1.7170350802664782,0.03626865936257262,0.299339878276995
1972-05-04,1.4430838201518128,-2.9613644653769953,-1.825470654868781,-0.00402897366220295,0.23502656333695032
1972-05-05,1.3394073408840157,-3.0534674427489534,-1.8811535724999788,-0.028951346395161504,0.2909087450074359
1972-05-08,1.4245913026617245,-3.022676036911287,-1.9371766609680257,-0.04885643716147503,0.26792350279012445
1972-05-09,1.9022309074152162,-2.8254472492616145,-1.9115186785987237,-0.057194777204273684,0.23494909399118735
1972-05-10,1.62782571847535,-2.807099848323338,-1.7960589179070163,-0.05432879051026129,0.21365114243311664
1972-05-11,1.4417636664314486,-2.8109819176065596,-1.6629019967249765,-0.012690017077962357,0.21720681070446268
1972-05-12,1.1210651873219604,-2.7539232530649187,-1.5125709829664502,-0.033626335867667,0.15951497982735424
1972-05-15,1.0728255928222907,-2.632488333006151,-1.3706109099579684,-0.04320003553560564,0.1577496526111769
1972-05-16,1.3444593224830115,-2.4550564270325896,-1.3823344205987353,-0.08552687836289952,0.12301226078599921
1972-05-17,1.4100009608586035,-2.1806433801149367,-1.5164126733921908,-0.0653037382391537,0.07129051848398378
1972-05-18,1.2188021404390668,-2.1994958841591767,-1.4660629136963612,-0.02511404321039523,0.057993066104628004
1972-05-19,1.1729737798008486,-2.232005500887956,-1.3040162439480554,-0.04570101309542152,0.11524467000037536
1972-05-22,0.6888842659057559,-2.092762016046679,-1.2713215442150174,0.040769726319625166,0.04844564040030689
1972-05-23,0.5725237671101908,-2.296204563979039,-1.1054912437848101,0.07114479739016272,0.13518326177814177
1972-05-24,0.6606433588573921,-2.2932442506434683,-1.1133079693497945,0.07677059559519783,0.1121971226875646
1972-05-25,0.1827207298570528,-2.3502917087537405,-1.1677679533248122,0.1875844716050007,0.06784778223074413
1972-05-26,0.21317803625861842,-2.3137099066617477,-1.18157637122449,0.17531525671257586,0.068420935998458
1972-05-30,0.12001916500158671,-2.2525443873791655,-1.1260622104884408,0.120374129920441,0.07233522900417548
1972-05-31,0.48640775698652305,-2.345080099246296,-1.1299098253204036,0.09231694606321073,0.08823648972611624
1972-06-01,0.7115223196823948,-2.036086790731366,-1.3718306379897165,0.0355911465866951,0.01677116894199049
1972-06-02,0.9866121346239467,-1.9207395085622991,-1.3815843206879304,0.019356413201443268,-0.022800995587478085
1972-06-05,1.318359273228488,-2.048874531162145,-1.2656028753012118,-0.03308778271071833,0.015322147914871978
1972-06-06,1.6137198966479005,-2.039125235073202,-1.3094168364191803,-0.009691627227771893,0.05463850072089279
1972-06-07,1.4557395058823843,-2.015795465002558,-1.2550326844422106,-0.03789192624378307,0.02648454513061422
1972-06-08,1.4409847583417132,-2.0797285540310817,-1.2597413026808564,0.026787431409992457,0.01926425474140852
1972-06-09,1.3746620993154721,-2.037503827375616,-1.2510421156059581,0.0131907723802549,0.022827807108621187
1972-06-12,1.3747737754038454,-1.9907596839936108,-1.2902645454126047,-0.007153038988281457,0.0657529714334401
1972-06-13,1.480568935240072,-1.982799812174843,-1.3356509701806605,0.012567381204596939,0.06682653518284157
1972-06-14,1.1295063681666093,-1.6355181160198846,-1.620680244221767,0.12188722515048195,-0.097549184403659
1972-06-15,1.257776744493654,-1.4943354310000618,-1.6520009090134882,0.09740918387331593,-0.12579982485297475
1972-06-16,1.5072963986171288,-1.3621605006078674,-1.6077423456197677,0.1881486306801078,-0.16144997680879575
1972-06-19,1.4096262993967983,-1.2770986591659756,-1.6552777200492337,0.23200984194851235,-0.12152909180280178
1972-06-20,1.526865294101576,-1.2382346991410476,-1.7246654213143848,0.2719644439240706,-0.1337749317770851
1972-06-21,1.800713749950141,-1.2080914721290643,-1.8488072960840958,0.29391878321335296,-0.1441987206119766
1972-06-22,2.1641846842496264,-1.0760054017633642,-1.9470753827328267,0.2535519517027012,-0.13259128442435023
1972-06-23,2.268450975310479,-0.936400532987121,-1.9686566213056609,0.18719040177785784,-0.14808762068702805
1972-06-26,2.5587486668057124,-0.7834169329285299,-2.053090250573316,0.03219236500133571,-0.1846595631616072
1972-06-27,2.4013960273225265,-0.7943086254496086,-1.9087600789661816,0.039674182280166226,-0.22551407648862087
1972-06-28,2.3753860072184665,-0.8924318419740578,-1.938999764580904,-0.07391317891147076,-0.2521089201952358
1972-06-29,2.696588259996396,-0.812569173720946,-2.0205263023779465,-0.10534854386669468,-0.269966372392778
1972-06-30,2.9118576157934584,-0.6184619379601539,-1.968001471702581,-0.16780533506676998,-0.26526390798662114
1972-07-03,2.8173227022136373,-0.5876881625789538,-1.948665249071059,-0.13518704607049248,-0.24235289160212936
1972-07-05,2.525803175279705,-0.6820075903622858,-1.926575836268564,-0.14629789138884697,-0.14910392408761003
1972-07-06,2.3629584219008706,-0.7135103113511789,-1.9001846303536134,-0.1736831849846514,-0.13198783668080472
1972-07-07,2.5947299453702186,-0.7096950259820574,-2.006827301956309,-0.09705915619577288,-0.1554262003772584
1972-07-10,2.6434396906072593,-0.6411263123298907,-2.0054206497451745,-0.10824526431373005,-0.1429534260306553
1972-07-11,2.646750935842462,-0.6354785252851212,-1.9767740849859807,-0.08185710496033327,-0.15653258273666623
1972-07-12,2.563201600265643,-0.6978962532553075,-1.977452128837866,-0.08882788430785526,-0.11549546163373497
1972-07-13,2.526085574997353,-0.8643014860547833,-1.8392258192209725,-0.17768356552886122,0.032320815271393764
1972-07-14,2.2379262387579644,-1.064582670020612,-1.7660964277766906,-0.11937768599703602,0.09539534236068746
1972-07-17,2.3023997848629136,-1.1481403018663858,-1.8351343782501792,-0.0565196125891988,0.13847429787188323
1972-07-18,2.3787813389090005,-1.1320855590945937,-1.8535169280320103,-0.0460700640570289,0.12788151825040758
1972-07-19,2.2195043320681904,-1.2461277591429134,-1.8210220535813302,-0.004316742979871946,0.1262460216406125
1972-07-20,2.373572500703645,-1.2983397178974663,-1.9423141518779024,0.016719341957455724,0.11806817126988564
1972-07-21,2.500569249458863,-1.2942990896795354,-1.9202364038360769,0.06523796649137592,0.09473495466283127
1972-07-24,2.5113178572747614,-1.302252131590409,-1.843992948941568,0.08434365044359787,0.08319103016105457
1972-07-25,2.4311093072277146,-1.333311439159246,-1.7965201027995727,0.08877125034687161,0.08199956058059915
1972-07-26,2.2967016283627473,-1.385005082618818,-1.7818202299646142,0.10795050671947198,0.046717904729314655
1972-07-27,2.5757998613918573,-1.665632965573602,-1.9092428331934495,0.21960920599257447,0.10857688430700818
1972-07-28,2.5426572767022577,-1.92627123740035,-1.788705796729712,0.09005360258290407,0.12399396918052018
1972-07-31,2.4015366325179457,-2.076534112148689,-1.8000697145549716,0.09453057309639823,0.15079073390765926
1972-08-01,2.401961509030741,-2.1125567617786576,-1.868247025749983,0.100450015315461,0.18290514071810926
1972-08-02,2.0649058045155044,-2.220362367826219,-1.7938632644394188,0.08439239304451363,0.17581790096093464
1972-08-03,2.1715704988622306,-2.1542364086412356,-1.8686783594513119,0.06855816050783031,0.19032548862637227
1972-08-04,2.35432592017478,-2.0659555297502212,-1.9025922827280939,0.05635041967128984,0.17162775686915
1972-08-07,2.436999414123271,-2.022879398977052,-1.9481847755920545,-0.0064559650096876475,0.18263544546089128
1972-08-08,2.3660553046615433,-1.9931638269162306,-1.9450998814129439,0.028345716557705958,0.2019335763522493
1972-08-09,2.1779473507378384,-2.0293536205762965,-1.8460463195845067,0.026189600839792215,0.19263163161432656
1972-08-10,2.3758487023762527,-2.0610906313778017,-1.809228282442015,0.013040947449553753,0.0034409974354879663
1972-08-11,2.39993542439705,-2.036461250794966,-1.8108201208754624,0.02116040478542608,0.0291258047994696
1972-08-14,2.603847412070273,-1.9401595887678518,-1.7796813803120475,-0.005409290692400481,-0.007720025957950058
1972-08-15,2.598061261373843,-1.9242612903328826,-1.7353978285245804,0.09248642949719138,0.05103856958000839
1972-08-16,2.587028608012666,-1.9391898339327334,-1.7088727515058721,0.07367219625601329,0.05155182514897816
1972-08-17,2.640253888251621,-1.9704275592551035,-1.7060048537808326,0.062437541242768846,0.060581207694412165
1972-08-18,2.8846625476098566,-1.7699800389089297,-1.612974930450144,0.018415379926518427,0.013233533311113085
1972-08-21,2.981104013401847,-1.579076020834279,-1.5098941950596494,0.006036411501091743,-0.023191536284861286
1972-08-22,3.1253940901466137,-1.3864482514918137,-1.4606354711819465,0.010251600713704734,-0.06729184013178033
1972-08-23,3.483023385878333,-1.193231548463956,-1.4350515867243383,-0.060273521923016715,-0.13413098024832223
