,C3,C2,C1
1972-08-31,-1.8571056,0.03358081,-0.70754254
1972-09-01,-1.8478578,0.02990357,-0.7090782
1972-09-05,-1.8418475,0.049273323,-0.6786285
1972-09-06,-1.8404629,0.046369314,-0.6638545
1972-09-07,-1.8435936,0.03218234,-0.6540135
1972-09-08,-1.847638,0.021785185,-0.6389251
1972-09-11,-1.818198,0.01741918,-0.64185786
1972-09-12,-1.8201629,0.035926834,-0.6418967
1972-09-13,-1.8359401,0.050623097,-0.6366909
1972-09-14,-1.836755,0.07426502,-0.62438226
1972-09-15,-1.8055873,0.07107791,-0.62986887
1972-09-18,-1.7824163,0.06472726,-0.6389824
1972-09-19,-1.7751514,0.06731811,-0.64252937
1972-09-20,-1.788225,0.062639825,-0.6383662
1972-09-21,-1.7875016,0.06857056,-0.62664545
1972-09-22,-1.7959905,0.11019078,-0.6093619
1972-09-25,-1.7926233,0.10778676,-0.60755
1972-09-26,-1.7649316,0.10362103,-0.6184555
1972-09-27,-1.7731762,0.12173018,-0.62364733
1972-09-28,-1.7741596,0.120743304,-0.63395834
1972-09-29,-1.7763035,0.13990062,-0.6414135
1972-10-02,-1.7745379,0.11825187,-0.6462544
1972-10-03,-1.8016567,0.12934014,-0.6354718
1972-10-04,-1.7861873,0.12204571,-0.64129007
1972-10-05,-1.7801785,0.13264635,-0.6387588
1972-10-06,-1.7635684,0.123105854,-0.637406
1972-10-10,-1.751362,0.13008615,-0.65620005
1972-10-11,-1.7669377,0.13349414,-0.6580546
1972-10-12,-1.7887075,0.13935214,-0.6442186
1972-10-13,-1.7833023,0.15058532,-0.64021504
1972-10-16,-1.7758713,0.15120196,-0.6441658
1972-10-17,-1.7750211,0.15503976,-0.6472808
1972-10-18,-1.7937706,0.15002573,-0.64601016
1972-10-19,-1.800104,0.15249753,-0.6500145
1972-10-20,-1.796864,0.15176065,-0.6542131
1972-10-24,-1.7745435,0.14596991,-0.666193
1972-10-25,-1.7801454,0.15500608,-0.6685338
1972-10-26,-1.7872385,0.16058668,-0.6757883
1972-10-27,-1.7935714,0.16123806,-0.6739942
1972-10-30,-1.8053672,0.16645664,-0.6696967
1972-10-31,-1.8020316,0.16648681,-0.6739738
1972-11-01,-1.8086767,0.15872625,-0.68508637
1972-11-02,-1.777705,0.14714912,-0.7066088
1972-11-03,-1.7721117,0.14322016,-0.72320396
1972-11-06,-1.7657399,0.14114702,-0.7361138
1972-11-08,-1.774541,0.16303004,-0.7182281
1972-11-09,-1.7817397,0.15774211,-0.7169382
1972-11-10,-1.7734525,0.14341724,-0.7176852
1972-11-13,-1.75255,0.14553411,-0.72827125
1972-11-14,-1.7512116,0.14900826,-0.7330555
1972-11-15,-1.7382585,0.14117672,-0.7492318
1972-11-16,-1.742772,0.14069863,-0.74245036
1972-11-17,-1.7577735,0.1508843,-0.73976994
1972-11-20,-1.7429414,0.15784848,-0.7403116
1972-11-21,-1.7382758,0.16190131,-0.72759414
