,C1,C2,C3
1987-09-14,0.47916767,-2.1845262,0.0
1987-09-15,0.505361,-2.2397997,0.0
1987-09-16,0.54379123,-2.2821126,0.0
1987-09-17,0.53592306,-2.2584724,0.0
1987-09-18,0.5078567,-2.1877716,0.0
1987-09-21,0.51974714,-2.2326348,0.0
1987-09-22,0.5040499,-2.173478,0.0
1987-09-23,0.5129255,-2.1897626,0.0
1987-09-24,0.55412686,-2.2458482,0.0
1987-09-25,0.57324445,-2.215889,0.0
1987-09-28,0.57579905,-2.1966336,0.0
1987-09-29,0.6204945,-2.2368326,0.0
1987-09-30,0.6277757,-2.2654684,0.0
1987-10-01,0.63677686,-2.2768736,0.0
1987-10-02,0.6266956,-2.2141604,0.0
1987-10-05,0.65500516,-2.2643893,0.0
1987-10-06,0.6788529,-2.2474627,0.0
1987-10-07,0.6770099,-2.233595,0.0
1987-10-08,0.7395908,-2.2682242,0.0
1987-10-09,0.7882911,-2.233799,0.0
1987-10-13,0.7810151,-2.2191274,0.0
1987-10-14,0.87440234,-2.2729526,0.0
1987-10-15,0.9076885,-2.2707224,0.0
1987-10-16,0.92292035,-2.3063426,0.0
1987-10-19,0.83159196,-2.4907155,0.0
1987-10-20,0.49475402,-2.2966597,0.0
1987-10-21,0.4557233,-2.3593214,0.0
1987-10-22,0.34255725,-2.217546,0.0
1987-10-23,0.34427562,-2.2417846,0.0
1987-10-26,0.24321657,-2.1599092,0.0
1987-10-27,0.28429073,-2.2465534,0.0
1987-10-28,0.2793181,-2.3632188,0.0
1987-10-29,0.22978388,-2.3605173,0.0
1987-10-30,0.24632835,-2.3137481,0.0
1987-11-02,0.29638112,-2.2902331,0.0
1987-11-03,0.27087957,-2.237413,0.0
1987-11-04,0.24021798,-2.2138336,0.0
1987-11-05,0.19548212,-2.1575902,0.0
1987-11-06,0.22690064,-2.146536,0.0
1987-11-09,0.23306237,-2.1529126,0.0
1987-11-10,0.22301741,-2.181623,0.0
1987-11-12,0.22622707,-2.1745868,0.0
1987-11-13,0.25297838,-2.1569538,0.0
1987-11-16,0.25548452,-2.130119,0.0
1987-11-17,0.250734,-2.1826997,0.0
1987-11-18,0.24364841,-2.1929448,0.0
1987-11-19,0.22593133,-2.200025,0.0
1987-11-20,0.2166383,-2.1750395,0.0
1987-11-23,0.22512056,-2.1618695,0.0
1987-11-24,0.249283,-2.2093678,0.0
1987-11-25,0.27840495,-2.2718232,0.0
1987-11-27,0.3116384,-2.3378475,0.0
1987-11-30,0.26230162,-2.3328109,0.0
1987-12-01,0.2738792,-2.3426049,0.0
1987-12-02,0.27848202,-2.3294497,0.0
1987-12-03,0.24974927,-2.311235,0.0
1987-12-04,0.25113147,-2.3121152,0.0
1987-12-07,0.30941758,-2.3166773,0.0
1987-12-08,0.3263709,-2.297617,0.0
1987-12-09,0.32227397,-2.2572258,0.0
1987-12-10,0.37709975,-2.3087304,0.0
1987-12-11,0.3948598,-2.3623037,0.0
1987-12-14,0.39056242,-2.3300622,0.0
1987-12-15,0.3558488,-2.2843776,0.0
1987-12-16,0.3211094,-2.155002,0.0
1987-12-17,0.3292595,-2.1634781,0.0
1987-12-18,0.29339594,-2.0751328,0.0
1987-12-21,0.29570672,-2.0729713,0.0
1987-12-22,0.3170992,-2.112663,0.0
1987-12-23,0.2740064,-2.065536,0.0
1987-12-24,0.2765387,-2.0541866,0.0
1987-12-28,0.2965917,-2.1350515,0.0
1987-12-29,0.2760469,-2.074225,0.0
1987-12-30,0.23410733,-2.0909173,0.0
1987-12-31,0.24834906,-2.135767,0.0
1988-01-04,0.24981147,-2.1129153,0.0
1988-01-05,0.24013825,-2.0575302,0.0
1988-01-06,0.2582287,-2.101168,0.0
1988-01-07,0.25225502,-2.1125922,0.0
1988-01-08,0.305993,-2.1604297,0.0
1988-01-11,0.27608776,-2.1787465,0.0
1988-01-12,0.2686482,-2.1788385,0.0
1988-01-13,0.2567664,-2.1363525,0.0
1988-01-14,0.2540963,-2.118065,0.0
1988-01-15,0.18208791,-1.9916962,0.0
1988-01-19,0.19378856,-1.9704555,0.0
1988-01-20,0.17266242,-1.9840147,0.0
1988-01-21,0.14059035,-1.9515818,0.0
1988-01-22,0.12893523,-1.9329847,0.0
1988-01-25,0.1162775,-1.9132724,0.0
1988-01-26,0.1434752,-1.9591398,0.0
1988-01-27,0.0819391,-1.9023937,0.0
1988-01-28,0.05577618,-1.8956548,0.0
1988-01-29,0.026642725,-1.8784173,0.0
1988-02-01,0.028449953,-1.884021,0.0
1988-02-02,0.006080717,-1.8302953,0.0
1988-02-03,0.020466328,-1.8828685,0.0
1988-02-04,0.02265498,-1.8941756,0.0
1988-02-05,-0.02717647,-1.8594944,0.0
1988-02-08,-0.0068748295,-1.9003122,0.0
1988-02-09,-0.020959914,-1.8959475,0.0
1988-02-10,-0.046179086,-1.8729179,0.0
1988-02-11,-0.031158954,-1.8971055,0.0
1988-02-12,0.016158774,-1.9336866,0.0
1988-02-16,0.02828765,-1.9360845,0.0
1988-02-17,0.022683576,-1.957516,0.0
1988-02-18,0.0138797015,-1.9390815,0.0
1988-02-19,0.0045817792,-1.9374914,0.0
1988-02-22,-0.0004888922,-1.9271898,0.0
1988-02-23,-0.023470089,-1.8982346,0.0
1988-02-24,-0.02689369,-1.9010606,0.0
1988-02-25,-0.014742091,-1.9201919,0.0
1988-02-26,-0.01874654,-1.8917968,0.0
1988-02-29,-0.03220232,-1.8845057,0.0
1988-03-01,-0.041386113,-1.8958001,0.0
1988-03-02,-0.04793045,-1.88163,0.0
1988-03-03,-0.051055327,-1.8751298,0.0
1988-03-04,0.014437899,-1.914922,0.0
1988-03-07,0.017916232,-1.9341367,0.0
1988-03-08,0.025857553,-1.9619117,0.0
1988-03-09,0.023240924,-1.9598631,0.0
1988-03-10,0.03532052,-1.9691297,0.0
1988-03-11,0.020189703,-1.9358454,0.0
1988-03-14,0.017248616,-1.9463305,0.0
1988-03-15,0.014037296,-1.9555004,0.0
1988-03-16,0.033454925,-1.9937952,0.0
1988-03-17,0.0080375075,-1.9805024,0.0
1988-03-18,0.035988882,-2.042656,0.0
1988-03-21,0.07230982,-2.0420656,0.0
1988-03-22,0.07317963,-2.0261357,0.0
1988-03-23,0.09565462,-2.0068946,0.0
1988-03-24,0.11407232,-2.0114348,0.0
1988-03-25,0.09839913,-1.998242,0.0
1988-03-28,0.11889431,-2.0739727,0.0
1988-03-29,0.117651984,-2.0624547,0.0
1988-03-30,0.11756696,-2.0739486,0.0
1988-03-31,0.11611371,-2.061761,0.0
1988-04-04,0.17180108,-2.0768046,0.0
1988-04-05,0.18066008,-2.039442,0.0
1988-04-06,0.16903746,-1.997499,0.0
1988-04-07,0.16367899,-1.990298,0.0
1988-04-08,0.13812199,-1.9372594,0.0
1988-04-11,0.15681139,-1.981404,0.0
1988-04-12,0.14510436,-1.9967041,0.0
1988-04-13,0.12658231,-2.012343,0.0
1988-04-14,0.16624473,-2.0765567,0.0
1988-04-15,0.19097114,-2.075514,0.0
1988-04-18,0.20759557,-2.1190774,0.0
1988-04-19,0.20661901,-2.1171012,0.0
1988-04-20,0.21958207,-2.1187196,0.0
1988-04-21,0.21390735,-2.1139848,0.0
1988-04-22,0.20403673,-2.086018,0.0
1988-04-25,0.20271428,-2.0910816,0.0
1988-04-26,0.20073104,-2.0984414,0.0
1988-04-27,0.20079355,-2.0983877,0.0
1988-04-28,0.22623198,-2.1200438,0.0
1988-04-29,0.23543842,-2.1111345,0.0
1988-05-02,0.2590751,-2.1173453,0.0
1988-05-03,0.25026846,-2.0889704,0.0
1988-05-04,0.25108054,-2.089655,0.0
1988-05-05,0.26424456,-2.086818,0.0
1988-05-06,0.30884764,-2.068402,0.0
1988-05-09,0.3248049,-2.0645666,0.0
1988-05-10,0.34442973,-2.0689435,0.0
1988-05-11,0.34029818,-2.0996723,0.0
1988-05-12,0.33343393,-2.1196537,0.0
1988-05-13,0.314328,-2.103297,0.0
1988-05-16,0.31826916,-2.1122012,0.0
1988-05-17,0.35683545,-2.1447506,0.0
1988-05-18,0.37561515,-2.1971385,0.0
1988-05-19,0.37630638,-2.1872892,0.0
1988-05-20,0.39134786,-2.190319,0.0
1988-05-23,0.40333575,-2.1797998,0.0
1988-05-24,0.4033494,-2.163387,0.0
1988-05-25,0.40678787,-2.1266294,0.0
1988-05-26,0.42927957,-2.0904016,0.0
1988-05-27,0.43695664,-2.1063535,0.0
1988-05-31,0.43235722,-2.0717554,0.0
1988-06-01,0.3747709,-1.9716275,0.0
1988-06-02,0.38625324,-2.001956,0.0
1988-06-03,0.35855097,-1.9609357,0.0
1988-06-06,0.3521011,-1.9586143,0.0
1988-06-07,0.36293703,-1.991853,0.0
1988-06-08,0.3293199,-1.9646721,0.0
1988-06-09,0.33785054,-1.9659568,0.0
1988-06-10,0.33684137,-1.9461396,0.0
1988-06-13,0.3254012,-1.9444631,0.0
1988-06-14,0.25576022,-1.8553712,0.0
1988-06-15,0.2686396,-1.8684053,0.0
1988-06-16,0.3291408,-1.9477837,0.0
1988-06-17,0.38082042,-1.9812994,0.0
1988-06-20,0.38850266,-1.9502712,0.0
1988-06-21,0.3989279,-1.9507775,0.0
1988-06-22,0.35328114,-1.8873069,0.0
1988-06-23,0.34472576,-1.884398,0.0
1988-06-24,0.33811224,-1.8667216,0.0
1988-06-27,0.36649984,-1.9124292,0.0
1988-06-28,0.35532755,-1.8635612,0.0
1988-06-29,0.34834853,-1.872246,0.0
1988-06-30,0.32565504,-1.8586406,0.0
1988-07-01,0.31148046,-1.8517196,0.0
1988-07-05,0.32678246,-1.8694541,0.0
1988-07-06,0.34637687,-1.9074712,0.0
1988-07-07,0.36533105,-1.9227815,0.0
1988-07-08,0.4195704,-1.9086062,0.0
1988-07-11,0.41359985,-1.891522,0.0
1988-07-12,0.44259733,-1.9114444,0.0
1988-07-13,0.44053024,-1.9389689,0.0
1988-07-14,0.45276296,-1.92279,0.0
1988-07-15,0.44515306,-1.8944895,0.0
1988-07-18,0.4648689,-1.9203403,0.0
1988-07-19,0.44467074,-1.9200369,0.0
1988-07-20,0.44886065,-1.9172897,0.0
1988-07-21,0.47332442,-1.9151605,0.0
1988-07-22,0.45631546,-1.8974761,0.0
1988-07-25,0.44976738,-1.8811611,0.0
1988-07-26,0.45826313,-1.8687711,0.0
1988-07-27,0.48527527,-1.8604228,0.0
1988-07-28,0.49658462,-1.8675884,0.0
1988-07-29,0.48088872,-1.8490235,0.0
1988-08-01,0.45916155,-1.8410478,0.0
1988-08-02,0.4384938,-1.8000386,0.0
1988-08-03,0.44582206,-1.8196,0.0
1988-08-04,0.4298467,-1.8000495,0.0
1988-08-05,0.48713762,-1.8145084,0.0
1988-08-08,0.49615085,-1.8016887,0.0
1988-08-09,0.5351569,-1.7942154,0.0
1988-08-10,0.5781424,-1.8492507,0.0
1988-08-11,0.5892627,-1.8614701,0.0
1988-08-12,0.5959811,-1.8693216,0.0
1988-08-15,0.6001062,-1.874964,0.0
1988-08-16,0.59330904,-1.8551083,0.0
1988-08-17,0.60433245,-1.8608165,0.0
1988-08-18,0.6011348,-1.8511944,0.0
1988-08-19,0.59967136,-1.8300824,0.0
1988-08-22,0.6157743,-1.8323445,0.0
1988-08-23,0.6012954,-1.8125262,0.0
1988-08-24,0.6045046,-1.8131902,0.0
1988-08-25,0.6325732,-1.8253417,0.0
1988-08-26,0.63632816,-1.7914958,0.0
1988-08-29,0.6138505,-1.7564132,0.0
1988-08-30,0.60553634,-1.7300599,0.0
1988-08-31,0.5946374,-1.7303102,0.0
1988-09-01,0.59273076,-1.7404346,0.0
1988-09-02,0.50175136,-1.6588223,0.0
1988-09-06,0.5027704,-1.6518166,0.0
1988-09-07,0.5012796,-1.6567624,0.0
1988-09-08,0.4999972,-1.6587431,0.0
1988-09-09,0.4781512,-1.6344612,0.0
1988-09-12,0.48657882,-1.6504651,0.0
1988-09-13,0.483429,-1.6478858,0.0
1988-09-14,0.45504785,-1.633506,0.0
1988-09-15,0.46884555,-1.6481122,0.0
1988-09-16,0.4722244,-1.6606934,0.0
1988-09-19,0.485153,-1.6775717,0.0
1988-09-20,0.48639318,-1.6699475,0.0
1988-09-21,0.47139633,-1.6656783,0.0
1988-09-22,0.48158902,-1.6672039,0.0
1988-09-23,0.48910195,-1.66042,0.0
1988-09-26,0.50402737,-1.6675352,0.0
1988-09-27,0.5217167,-1.665212,0.0
1988-09-28,0.5342594,-1.6644578,0.0
1988-09-29,0.5088906,-1.6288877,0.0
1988-09-30,0.46780747,-1.5947895,0.0
1988-10-03,0.46147752,-1.5799191,0.0
1988-10-04,0.4672941,-1.5919266,0.0
1988-10-05,0.46486813,-1.5970898,0.0
1988-10-06,0.46669775,-1.5858713,0.0
1988-10-07,0.40346608,-1.5413638,0.0
1988-10-11,0.42262763,-1.5567353,0.0
1988-10-12,0.44875896,-1.602133,0.0
1988-10-13,0.45325905,-1.5877897,0.0
1988-10-14,0.4469856,-1.5677178,0.0
1988-10-17,0.4428867,-1.55888,0.0
1988-10-18,0.43596223,-1.5524569,0.0
1988-10-19,0.44955647,-1.5674491,0.0
1988-10-20,0.44873205,-1.5484042,0.0
1988-10-21,0.45552066,-1.5637352,0.0
1988-10-24,0.4579761,-1.5569699,0.0
1988-10-25,0.45350856,-1.5525924,0.0
1988-10-26,0.44103682,-1.549128,0.0
1988-10-27,0.4167077,-1.526752,0.0
1988-10-28,0.404473,-1.517182,0.0
1988-10-31,0.38528234,-1.5063952,0.0
1988-11-01,0.3910092,-1.5230807,0.0
1988-11-02,0.40864995,-1.5403506,0.0
1988-11-03,0.39986974,-1.523032,0.0
1988-11-04,0.46706,-1.5511358,0.0
1988-11-07,0.4944916,-1.5518945,0.0
1988-11-08,0.49634433,-1.5366908,0.0
1988-11-09,0.5134482,-1.5466664,0.0
1988-11-10,0.5214021,-1.5231351,0.0
1988-11-14,0.5338567,-1.4970797,0.0
1988-11-15,0.55356437,-1.454176,0.0
1988-11-16,0.5789274,-1.4712899,0.0
1988-11-17,0.58759105,-1.4964417,0.0
1988-11-18,0.5934564,-1.4944744,0.0
1988-11-21,0.5987519,-1.4785502,0.0
1988-11-22,0.62130404,-1.4828618,0.0
1988-11-23,0.62139297,-1.4750577,0.0
1988-11-25,0.6580535,-1.4872195,0.0
1988-11-28,0.6607665,-1.4858958,0.0
1988-11-29,0.64873075,-1.4805344,0.0
1988-11-30,0.6120575,-1.4819092,0.0
1988-12-01,0.6055404,-1.4596077,0.0
1988-12-02,0.6778211,-1.4661958,0.0
1988-12-05,0.6706589,-1.437541,0.0
1988-12-06,0.6021764,-1.4107088,0.0
1988-12-07,0.6168201,-1.4172462,0.0
1988-12-08,0.6391146,-1.4174774,0.0
1988-12-09,0.65444636,-1.4364331,0.0
1988-12-12,0.66147304,-1.4372638,0.0
1988-12-13,0.69781953,-1.4255254,0.0
1988-12-14,0.7107177,-1.4382298,0.0
1988-12-15,0.71527314,-1.4333689,0.0
1988-12-16,0.7090042,-1.4332255,0.0
1988-12-19,0.7044317,-1.4216335,0.0
1988-12-20,0.67456275,-1.416386,0.0
1988-12-21,0.66940284,-1.4257947,0.0
1988-12-22,0.6680236,-1.4290582,0.0
1988-12-23,0.6668558,-1.4218636,0.0
1988-12-27,0.6914539,-1.4286443,0.0
1988-12-28,0.7204341,-1.4429005,0.0
1988-12-29,0.72025263,-1.4445714,0.0
1988-12-30,0.70460576,-1.4354374,0.0
1989-01-03,0.72932833,-1.4691334,0.0
1989-01-04,0.7303591,-1.4512318,0.0
1989-01-05,0.7561552,-1.446595,0.0
1989-01-06,0.7564893,-1.4261745,0.0
1989-01-09,0.752506,-1.4266875,0.0
1989-01-10,0.74764025,-1.4265959,0.0
1989-01-11,0.7486129,-1.4265938,0.0
1989-01-12,0.7173031,-1.4012207,0.0
1989-01-13,0.68432295,-1.3832555,0.0
1989-01-17,0.6876116,-1.3780191,0.0
1989-01-18,0.6681515,-1.3628215,0.0
1989-01-19,0.66488767,-1.376754,0.0
1989-01-20,0.67278147,-1.3826635,0.0
1989-01-23,0.66980255,-1.3577449,0.0
1989-01-24,0.6424471,-1.3441701,0.0
1989-01-25,0.6652883,-1.3495829,0.0
1989-01-26,0.67600095,-1.3336501,0.0
1989-01-27,0.65888005,-1.3273541,0.0
1989-01-30,0.6719181,-1.3356531,0.0
1989-01-31,0.6728816,-1.3269441,0.0
1989-02-01,0.67323214,-1.326146,0.0
1989-02-02,0.6715138,-1.3192968,0.0
1989-02-03,0.69289047,-1.2976792,0.0
1989-02-06,0.69821674,-1.283261,0.0
1989-02-07,0.6836105,-1.2729348,0.0
1989-02-08,0.6774213,-1.2728236,0.0
1989-02-09,0.7317152,-1.3514339,0.0
1989-02-10,0.75594497,-1.3558683,0.0
1989-02-13,0.7629132,-1.3565913,0.0
1989-02-14,0.77512574,-1.3646153,0.0
1989-02-15,0.7719023,-1.3610591,0.0
1989-02-16,0.7643377,-1.363889,0.0
1989-02-17,0.7629061,-1.3654985,0.0
1989-02-21,0.7636874,-1.3663687,0.0
1989-02-22,0.7949286,-1.3828409,0.0
1989-02-23,0.8304421,-1.3777964,0.0
1989-02-24,0.8423221,-1.3621894,0.0
1989-02-27,0.8376876,-1.3479685,0.0
1989-02-28,0.825318,-1.3366091,0.0
1989-03-01,0.826797,-1.352271,0.0
1989-03-02,0.8161945,-1.335046,0.0
1989-03-03,0.8132728,-1.3306192,0.0
1989-03-06,0.8012545,-1.3205127,0.0
1989-03-07,0.8033873,-1.3088682,0.0
1989-03-08,0.79620457,-1.305796,0.0
1989-03-09,0.8021513,-1.3020421,0.0
1989-03-10,0.84506494,-1.3115245,0.0
1989-03-13,0.84832895,-1.3035543,0.0
1989-03-14,0.844563,-1.2838522,0.0
1989-03-15,0.8399606,-1.2860575,0.0
1989-03-16,0.8334521,-1.2878547,0.0
1989-03-17,0.9069695,-1.3136848,0.0
1989-03-20,0.93209517,-1.2865987,0.0
1989-03-21,0.94477457,-1.2703248,0.0
1989-03-22,0.90927213,-1.2707269,0.0
1989-03-23,0.90556526,-1.263763,0.0
1989-03-27,0.9145025,-1.2515787,0.0
1989-03-28,0.9118185,-1.2376158,0.0
1989-03-29,0.89037895,-1.2337906,0.0
1989-03-30,0.88162655,-1.2349993,0.0
1989-03-31,0.86370385,-1.236973,0.0
1989-04-03,0.8155158,-1.2427504,0.0
1989-04-04,0.7916724,-1.2455765,0.0
1989-04-05,0.79022086,-1.2478207,0.0
1989-04-06,0.8097499,-1.2508365,0.0
1989-04-07,0.8318,-1.2786587,0.0
1989-04-10,0.8339518,-1.2812041,0.0
1989-04-11,0.8335516,-1.2868562,0.0
1989-04-12,0.8366106,-1.2901856,0.0
1989-04-13,0.85731804,-1.2893128,0.0
1989-04-14,0.7838923,-1.2873886,0.0
1989-04-17,0.7951719,-1.2974527,0.0
1989-04-18,0.7247268,-1.2956958,0.0
1989-04-19,0.7390306,-1.2966471,0.0
1989-04-20,0.7874832,-1.3125293,0.0
1989-04-21,0.7765659,-1.2894373,0.0
1989-04-24,0.77749884,-1.2760304,0.0
1989-04-25,0.7609582,-1.2708358,0.0
1989-04-26,0.75115705,-1.2832878,0.0
1989-04-27,0.7206332,-1.2888634,0.0
1989-04-28,0.70721966,-1.287447,0.0
1989-05-01,0.7532443,-1.2993727,0.0
1989-05-02,0.7292712,-1.2911031,0.0
1989-05-03,0.7170615,-1.2979039,0.0
1989-05-04,0.7171432,-1.3016803,0.0
1989-05-05,0.66837245,-1.3125564,0.0
1989-05-08,0.68515056,-1.3225468,0.0
1989-05-09,0.73430806,-1.3335872,0.0
1989-05-10,0.7511284,-1.3471429,0.0
1989-05-11,0.71204716,-1.3497661,0.0
1989-05-12,0.5919701,-1.3207119,0.0
1989-05-15,0.61075515,-1.3020651,0.0
1989-05-16,0.6198667,-1.2945993,0.0
1989-05-17,0.6171104,-1.2808647,0.0
1989-05-18,0.6219676,-1.2563517,0.0
1989-05-19,0.5992407,-1.2290112,0.0
1989-05-22,0.5585065,-1.188993,0.0
1989-05-23,0.5635132,-1.1980197,0.0
1989-05-24,0.5755181,-1.1975939,0.0
1989-05-25,0.59825957,-1.1914984,0.0
1989-05-26,0.59231275,-1.1886694,0.0
1989-05-30,0.5802371,-1.1864629,0.0
1989-05-31,0.56803524,-1.1806524,0.0
1989-06-01,0.5696502,-1.1787374,0.0
1989-06-02,0.4855162,-1.1791962,0.0
1989-06-05,0.452402,-1.1838253,0.0
1989-06-06,0.45172766,-1.1836867,0.0
1989-06-07,0.42434633,-1.1697989,0.0
1989-06-08,0.4148395,-1.1743512,0.0
1989-06-09,0.38739312,-1.1158324,0.0
1989-06-12,0.39191946,-1.1253476,0.0
1989-06-13,0.4291768,-1.1432563,0.0
1989-06-14,0.41086113,-1.1314714,0.0
1989-06-15,0.44943058,-1.1698339,0.0
1989-06-16,0.46651223,-1.1602093,0.0
1989-06-19,0.47185475,-1.1674609,0.0
1989-06-20,0.4531095,-1.1511264,0.0
1989-06-21,0.46944106,-1.1620667,0.0
1989-06-22,0.4766664,-1.1666666,0.0
1989-06-23,0.4242221,-1.1494646,0.0
1989-06-26,0.40500697,-1.1286142,0.0
1989-06-27,0.38413548,-1.1132711,0.0
1989-06-28,0.39117998,-1.1429038,0.0
1989-06-29,0.36030117,-1.1491207,0.0
1989-06-30,0.3377033,-1.1646599,0.0
1989-07-03,0.3213758,-1.1796709,0.0
1989-07-05,0.31680125,-1.206025,0.0
1989-07-06,0.3003805,-1.2016454,0.0
1989-07-07,0.27238628,-1.1987201,0.0
1989-07-10,0.26033446,-1.1839211,0.0
1989-07-11,0.25605088,-1.1903824,0.0
1989-07-12,0.24976037,-1.195957,0.0
1989-07-13,0.24819201,-1.1887089,0.0
1989-07-14,0.2630846,-1.187941,0.0
1989-07-17,0.2766269,-1.1771936,0.0
1989-07-18,0.3110203,-1.1810044,0.0
1989-07-19,0.29186994,-1.1708568,0.0
1989-07-20,0.26335728,-1.1515583,0.0
1989-07-21,0.29550582,-1.1425126,0.0
1989-07-24,0.29065216,-1.1360527,0.0
1989-07-25,0.26883394,-1.1369774,0.0
1989-07-26,0.2626781,-1.1344419,0.0
1989-07-27,0.22425684,-1.1344901,0.0
1989-07-28,0.19249117,-1.1253918,0.0
1989-07-31,0.17457955,-1.1215894,0.0
1989-08-01,0.14914833,-1.100077,0.0
1989-08-02,0.16400798,-1.112807,0.0
1989-08-03,0.18367551,-1.1290185,0.0
1989-08-04,0.28621727,-1.1382926,0.0
1989-08-07,0.3011553,-1.1208984,0.0
1989-08-08,0.29129383,-1.1238577,0.0
1989-08-09,0.2977,-1.1419889,0.0
1989-08-10,0.30076447,-1.1338542,0.0
1989-08-11,0.33477277,-1.1530178,0.0
1989-08-14,0.39451626,-1.1860948,0.0
1989-08-15,0.38459575,-1.1697767,0.0
1989-08-16,0.3476084,-1.1574512,0.0
1989-08-17,0.37161028,-1.1634682,0.0
1989-08-18,0.3694253,-1.1580892,0.0
1989-08-21,0.3852157,-1.1841407,0.0
1989-08-22,0.4199317,-1.1915915,0.0
1989-08-23,0.409485,-1.1776711,0.0
1989-08-24,0.39158043,-1.1745709,0.0
1989-08-25,0.3914168,-1.177355,0.0
1989-08-28,0.41518128,-1.1909056,0.0
1989-08-29,0.41902894,-1.1835036,0.0
1989-08-30,0.40954822,-1.1888466,0.0
1989-08-31,0.40374094,-1.202245,0.0
1989-09-01,0.38695112,-1.1842895,0.0
1989-09-05,0.3893485,-1.1679407,0.0
1989-09-06,0.38488898,-1.1638253,0.0
1989-09-07,0.3795114,-1.1775125,0.0
1989-09-08,0.36249742,-1.1757667,0.0
1989-09-11,0.34300995,-1.1953516,0.0
1989-09-12,0.3339039,-1.2078813,0.0
1989-09-13,0.34254456,-1.2274842,0.0
1989-09-14,0.31883273,-1.2262875,0.0
1989-09-15,0.3069438,-1.213387,0.0
1989-09-18,0.3186764,-1.2040762,0.0
1989-09-19,0.32001466,-1.1943133,0.0
1989-09-20,0.3510965,-1.19279,0.0
1989-09-21,0.37221742,-1.2033184,0.0
1989-09-22,0.37543157,-1.2130513,0.0
1989-09-25,0.40991026,-1.2469232,0.0
1989-09-26,0.41126466,-1.217648,0.0
1989-09-27,0.41373444,-1.2219744,0.0
1989-09-28,0.42101163,-1.2172873,0.0
1989-09-29,0.43483752,-1.2016687,0.0
1989-10-02,0.42839786,-1.1861197,0.0
1989-10-03,0.40485394,-1.1877636,0.0
1989-10-04,0.3999319,-1.1811619,0.0
1989-10-05,0.37852597,-1.1617912,0.0
1989-10-06,0.31193852,-1.1732584,0.0
1989-10-10,0.30865142,-1.1824241,0.0
1989-10-11,0.32095474,-1.1889368,0.0
1989-10-12,0.30233538,-1.1898646,0.0
1989-10-13,0.28291142,-1.1896057,0.0
1989-10-16,0.2665455,-1.2118475,0.0
1989-10-17,0.27018827,-1.2195456,0.0
1989-10-18,0.27332002,-1.2278726,0.0
1989-10-19,0.2701919,-1.1994946,0.0
1989-10-20,0.2766377,-1.2033638,0.0
1989-10-23,0.26369184,-1.1763626,0.0
1989-10-24,0.23934074,-1.1711216,0.0
1989-10-25,0.2358318,-1.1715658,0.0
1989-10-26,0.244228,-1.1725124,0.0
1989-10-27,0.26753557,-1.1768612,0.0
1989-10-30,0.26282287,-1.165676,0.0
1989-10-31,0.26145473,-1.167083,0.0
1989-11-01,0.25820136,-1.1638792,0.0
1989-11-02,0.24648114,-1.1515105,0.0
1989-11-03,0.2905351,-1.137187,0.0
1989-11-06,0.30482924,-1.1498477,0.0
1989-11-07,0.25807393,-1.1354469,0.0
1989-11-08,0.23403579,-1.1538392,0.0
1989-11-09,0.2459884,-1.1558584,0.0
1989-11-10,0.24916969,-1.159158,0.0
1989-11-13,0.24740578,-1.1626401,0.0
1989-11-14,0.22701497,-1.1818818,0.0
1989-11-15,0.20403124,-1.1770185,0.0
1989-11-16,0.20613332,-1.1706893,0.0
1989-11-17,0.22596775,-1.1946362,0.0
1989-11-20,0.22082277,-1.1932487,0.0
1989-11-21,0.21974486,-1.1831131,0.0
1989-11-22,0.19424148,-1.1820703,0.0
1989-11-24,0.18469639,-1.1881214,0.0
1989-11-27,0.21699485,-1.1866015,0.0
1989-11-28,0.22937153,-1.1673265,0.0
1989-11-29,0.23244235,-1.1856384,0.0
1989-11-30,0.21555603,-1.1858916,0.0
1989-12-01,0.20170157,-1.1836388,0.0
1989-12-04,0.20359133,-1.1815251,0.0
1989-12-05,0.20319289,-1.1816794,0.0
1989-12-06,0.22601499,-1.1739957,0.0
1989-12-07,0.24501197,-1.1630023,0.0
1989-12-08,0.22194405,-1.1592076,0.0
1989-12-11,0.22273785,-1.1623509,0.0
1989-12-12,0.22285546,-1.1630987,0.0
1989-12-13,0.22546598,-1.1528974,0.0
1989-12-14,0.20644817,-1.1555526,0.0
1989-12-15,0.2102699,-1.1630878,0.0
1989-12-18,0.19900185,-1.1497829,0.0
1989-12-19,0.2125328,-1.1408229,0.0
1989-12-20,0.20176382,-1.1491237,0.0
1989-12-21,0.2034029,-1.1520946,0.0
1989-12-22,0.22478582,-1.1610297,0.0
1989-12-26,0.2712455,-1.196271,0.0
1989-12-27,0.27347964,-1.1832967,0.0
1989-12-28,0.26288337,-1.1812065,0.0
1989-12-29,0.26020753,-1.2105378,0.0
1990-01-02,0.2613563,-1.2077185,0.0
1990-01-03,0.27676618,-1.2221725,0.0
1990-01-04,0.26846582,-1.2261271,0.0
1990-01-05,0.26626787,-1.2395114,0.0
1990-01-08,0.2695015,-1.2519195,0.0
1990-01-09,0.26872814,-1.2527068,0.0
1990-01-10,0.2655965,-1.264679,0.0
1990-01-11,0.26593775,-1.261838,0.0
1990-01-12,0.27796286,-1.2902167,0.0
1990-01-16,0.3271022,-1.2986071,0.0
1990-01-17,0.32431105,-1.2928064,0.0
