,C5,C4,C3,C2,C1
1978-04-27,0.6527082,-0.6293613,0.48338947,2.1384711,-0.95289207
1978-04-28,0.67889136,-0.6193688,0.52575624,2.1307647,-0.9343865
1978-05-01,0.6125089,-0.66285086,0.49170256,2.1475997,-0.96138674
1978-05-02,0.6175417,-0.6358768,0.48685122,2.145379,-0.96378756
1978-05-03,0.6280248,-0.6638727,0.47924757,2.1435297,-0.9651557
1978-05-04,0.6421942,-0.62321043,0.46082973,2.1416926,-0.9642454
1978-05-05,0.6349339,-0.55194426,0.4771526,2.1299608,-1.0074956
1978-05-08,0.6389314,-0.5910995,0.48572648,2.124929,-1.0284238
1978-05-09,0.62923884,-0.596228,0.47733074,2.129601,-1.0231764
1978-05-10,0.63211966,-0.58848435,0.45221514,2.1310625,-1.0262887
1978-05-11,0.62080395,-0.5869071,0.45470572,2.132931,-1.0293387
1978-05-12,0.6334835,-0.63114524,0.45739812,2.126159,-1.0465808
1978-05-15,0.6274035,-0.6892805,0.47676462,2.1288617,-1.0325222
1978-05-16,0.63249946,-0.70837617,0.46129623,2.1303277,-1.0279922
1978-05-17,0.6397921,-0.75683683,0.4737004,2.1297507,-1.0178595
1978-05-18,0.64367855,-0.7220931,0.48227686,2.121313,-1.0448194
1978-05-19,0.6095824,-0.6407405,0.46896327,2.128813,-1.0545604
1978-05-22,0.5920548,-0.5841441,0.45476958,2.1326377,-1.0602483
1978-05-23,0.57659554,-0.60314244,0.45460588,2.137355,-1.0602624
1978-05-24,0.58524907,-0.6278465,0.4847793,2.1293552,-1.0729462
1978-05-25,0.58529663,-0.66220593,0.4856583,2.1281514,-1.0825189
1978-05-26,0.57016265,-0.607273,0.48293287,2.1290312,-1.0925752
1978-05-30,0.5616921,-0.6090131,0.47777694,2.1312902,-1.0951734
1978-05-31,0.5566664,-0.5352045,0.48156223,2.1283283,-1.1023357
1978-06-01,0.555773,-0.5400294,0.4901974,2.1278853,-1.1010123
1978-06-02,0.5620353,-0.51908207,0.4739576,2.1291099,-1.0950003
1978-06-05,0.5346654,-0.499057,0.49482578,2.1368015,-1.0806714
1978-06-06,0.5391217,-0.466295,0.49829274,2.1353252,-1.0746108
1978-06-07,0.5413135,-0.4507786,0.4908728,2.134995,-1.0752459
1978-06-08,0.53863513,-0.4377771,0.4889159,2.1342044,-1.0811863
1978-06-09,0.5352404,-0.4126705,0.47360814,2.1321325,-1.0998037
1978-06-12,0.52993304,-0.4089326,0.48562455,2.1320028,-1.0985663
1978-06-13,0.5245606,-0.41269267,0.48337495,2.1331592,-1.1026258
1978-06-14,0.5083614,-0.4080389,0.4919777,2.1364703,-1.1019127
1978-06-15,0.50212705,-0.40345672,0.49343267,2.1370528,-1.1054074
1978-06-16,0.46993697,-0.41729712,0.5045719,2.1402912,-1.1277992
1978-06-19,0.45131186,-0.5209836,0.51130915,2.1438422,-1.1467401
1978-06-20,0.43510777,-0.5320542,0.5588746,2.13767,-1.1688256
1978-06-21,0.41444278,-0.6315113,0.57576287,2.1362886,-1.2034832
1978-06-22,0.40784103,-0.65738535,0.58363235,2.138783,-1.2013487
1978-06-23,0.41366747,-0.70320565,0.5637456,2.134232,-1.23159
1978-06-26,0.40017074,-0.71573937,0.53754115,2.1360886,-1.2530069
1978-06-27,0.3868416,-0.75031257,0.5671303,2.1385038,-1.2486186
1978-06-28,0.3839048,-0.7820535,0.5549068,2.14383,-1.2383115
1978-06-29,0.38316733,-0.7718181,0.5402924,2.1456156,-1.2375916
1978-06-30,0.43265432,-0.88613933,0.5122558,2.132667,-1.2641804
1978-07-03,0.4237284,-0.8616055,0.52965355,2.136293,-1.2486192
1978-07-05,0.4404986,-0.83077717,0.5244652,2.1276984,-1.264392
1978-07-06,0.43713033,-0.8275722,0.5296936,2.127921,-1.264363
1978-07-07,0.43471593,-0.7610433,0.5301844,2.1223073,-1.2819753
1978-07-10,0.42661363,-0.64720416,0.5430341,2.1144168,-1.305728
1978-07-11,0.42731458,-0.67258537,0.52963257,2.1166706,-1.3029306
1978-07-12,0.4365058,-0.6684786,0.5352863,2.1149435,-1.2970393
1978-07-13,0.42656058,-0.6237798,0.5442687,2.1129007,-1.3066895
1978-07-14,0.42521906,-0.6552325,0.53376275,2.1166377,-1.300958
1978-07-17,0.40760848,-0.6380193,0.5153286,2.1241605,-1.2990696
1978-07-18,0.4006033,-0.61437106,0.5162402,2.1260338,-1.2967182
1978-07-19,0.39650232,-0.6276736,0.5150874,2.1287303,-1.2922513
1978-07-20,0.40282738,-0.6150372,0.53538,2.1199946,-1.3065368
1978-07-21,0.39178106,-0.6621208,0.5513835,2.1215544,-1.3122482
1978-07-24,0.4183031,-0.82528865,0.5791321,2.117902,-1.3042684
1978-07-25,0.42089534,-0.82117546,0.58580357,2.1171684,-1.3012726
1978-07-26,0.42786682,-0.8720574,0.5727277,2.122662,-1.2834187
1978-07-27,0.4153425,-0.8929725,0.5557722,2.1362972,-1.2499237
1978-07-28,0.3872759,-0.88897,0.519493,2.1546106,-1.2217716
1978-07-31,0.40923512,-0.85297436,0.5074239,2.1483755,-1.2244455
1978-08-01,0.39727286,-0.841907,0.50443506,2.1523783,-1.221317
1978-08-02,0.3467355,-0.8560647,0.5166849,2.1761014,-1.172613
1978-08-03,0.3511896,-0.8173535,0.50764585,2.1840158,-1.1336638
1978-08-04,0.361866,-0.75737923,0.5017172,2.1882985,-1.0976477
1978-08-07,0.38315004,-0.65189236,0.46169654,2.1831622,-1.0973814
1978-08-08,0.38398683,-0.581504,0.44726062,2.1855097,-1.0862844
1978-08-09,0.37729156,-0.5478438,0.4349435,2.1907308,-1.0750836
1978-08-10,0.45454592,-0.39297056,0.44236225,2.1511729,-1.1302843
1978-08-11,0.41286772,-0.4576004,0.39397395,2.1720047,-1.131546
1978-08-14,0.42278528,-0.41668695,0.38836926,2.1657612,-1.1418068
1978-08-15,0.41061062,-0.39403814,0.39046332,2.1645195,-1.1569958
1978-08-16,0.3261458,-0.5025911,0.41848904,2.1695356,-1.2348994
1978-08-17,0.28714374,-0.5428657,0.4450289,2.1831818,-1.2097493
1978-08-18,0.24493332,-0.54126585,0.4285506,2.1938446,-1.2195643
1978-08-21,0.20787483,-0.55523336,0.40873718,2.2116554,-1.191992
1978-08-22,0.2216546,-0.6128931,0.4274928,2.2088664,-1.1887105
1978-08-23,0.17439067,-0.57410777,0.47046995,2.2234259,-1.149484
1978-08-24,0.19964409,-0.6223402,0.48096612,2.2172465,-1.153367
1978-08-25,0.19750483,-0.5689143,0.4894095,2.214868,-1.1558439
1978-08-28,0.15766582,-0.37692028,0.45946276,2.2199328,-1.1618755
1978-08-29,0.14235385,-0.2419787,0.45111233,2.2152126,-1.1792158
1978-08-30,0.15201712,-0.12853907,0.47860852,2.200875,-1.2031723
1978-08-31,0.1340648,-0.042917013,0.4652546,2.2053251,-1.20149
1978-09-01,0.109705806,0.042435095,0.45120174,2.2112124,-1.1998847
1978-09-05,0.07853697,0.034455687,0.46336126,2.2216372,-1.1854575
1978-09-06,0.08502124,0.066703856,0.4374526,2.223692,-1.175663
1978-09-07,0.0839501,0.09592679,0.42355308,2.2243545,-1.1771495
1978-09-08,0.053709075,0.19719425,0.39859283,2.2306092,-1.1793888
1978-09-11,0.023268163,0.1907644,0.3773088,2.2446032,-1.1670241
1978-09-12,-0.0019268394,0.23868138,0.3812484,2.247536,-1.1685927
1978-09-13,-0.011153638,0.22549406,0.37171388,2.2505622,-1.1704361
1978-09-14,0.0012357831,0.20968616,0.35487843,2.2466202,-1.1818237
1978-09-15,-0.010557711,0.2276077,0.33911642,2.2462707,-1.1979078
1978-09-18,-0.0083283335,0.24756578,0.32153162,2.2436113,-1.2115612
1978-09-19,-0.009208426,0.24583763,0.32258517,2.239581,-1.2279645
1978-09-20,-0.0045875907,0.28014204,0.29837704,2.2327938,-1.2554593
1978-09-21,0.0065311342,0.18899086,0.2679576,2.2295918,-1.2803037
1978-09-22,-0.00010058284,0.2095312,0.20833302,2.2293262,-1.3102162
1978-09-25,-0.030226007,0.14803569,0.20868301,2.2346644,-1.3270948
1978-09-26,-0.0438046,0.0980808,0.20476842,2.2416062,-1.320454
1978-09-27,-0.040273428,0.071178555,0.1946966,2.2405303,-1.3264366
1978-09-28,-0.03731446,0.029104829,0.21723983,2.2416239,-1.315612
1978-09-29,-0.030882627,0.14267144,0.18105876,2.2383351,-1.3266134
1978-10-02,-0.019001827,0.14868188,0.19597505,2.2304995,-1.3408602
1978-10-03,-0.026764542,0.17222255,0.1695275,2.2354798,-1.3393058
1978-10-04,-0.032490045,0.20877333,0.1641266,2.23566,-1.3436215
1978-10-05,-0.027761832,0.21327996,0.15225121,2.2348638,-1.3467398
1978-10-06,-0.04593499,0.25887895,0.12985931,2.240519,-1.3502288
1978-10-10,-0.025197044,0.13749175,0.121726245,2.2379363,-1.3461154
1978-10-11,-0.032102406,0.018064529,0.14312197,2.2417035,-1.3399496
1978-10-12,-0.03929417,-0.06395897,0.15676002,2.247562,-1.3270326
1978-10-13,-0.061889574,-0.06640494,0.18577099,2.2532668,-1.3151848
1978-10-16,-0.046787873,0.043385506,0.16934456,2.235962,-1.3627676
1978-10-17,-0.067016765,-0.032531947,0.13282463,2.2424345,-1.3733933
1978-10-18,-0.08756824,-0.2091018,0.16338694,2.2440946,-1.391011
1978-10-19,-0.067661494,-0.3987016,0.1568715,2.242499,-1.3969513
1978-10-20,-0.07641742,-0.39891222,0.17878164,2.2403631,-1.4082745
1978-10-23,-0.07535832,-0.5129075,0.15601034,2.2445924,-1.4125214
1978-10-24,-0.10193235,-0.41884357,0.14184694,2.25154,-1.4073907
1978-10-25,-0.07733771,-0.49260935,0.17069143,2.2429736,-1.4152077
1978-10-26,-0.09843974,-0.3880995,0.21309373,2.2320127,-1.4485548
1978-10-27,-0.12894636,-0.3933797,0.28404933,2.2206059,-1.4905552
1978-10-30,-0.23331362,-0.3678025,0.2771804,2.2212281,-1.5872513
1978-10-31,-0.37777156,-0.42609644,0.39623135,2.2170725,-1.6681712
1978-11-01,-0.59253216,-0.44626164,0.20481977,2.3215556,-1.5615028
1978-11-02,-0.6235061,-0.42575267,0.13383105,2.3264074,-1.5944713
1978-11-03,-0.66901517,-0.57132703,0.024773553,2.333397,-1.6442851
1978-11-06,-0.6714556,-0.5106329,-0.020946909,2.33503,-1.6535456
1978-11-08,-0.70565337,-0.55162704,-0.02396667,2.3390183,-1.6647838
1978-11-09,-0.7057164,-0.680279,-0.0041377656,2.336558,-1.672787
1978-11-10,-0.640336,-0.9899628,0.017864387,2.3331802,-1.648049
1978-11-13,-0.6116406,-1.1686459,0.041425757,2.3326147,-1.6279731
1978-11-14,-0.5609266,-1.369612,0.038768776,2.3314033,-1.6066315
1978-11-15,-0.5508003,-1.2529609,0.059090305,2.3336864,-1.5729654
1978-11-16,-0.47443372,-1.082094,0.04447487,2.3289328,-1.5290805
1978-11-17,-0.45671338,-0.93121713,0.060063787,2.3219779,-1.5294759
1978-11-20,-0.49735054,-0.5790943,0.04285337,2.3244672,-1.545712
1978-11-21,-0.5204156,-0.37893394,0.022403222,2.3191774,-1.5780774
1978-11-22,-0.5264144,-0.43714994,0.014882702,2.3189886,-1.5892515
1978-11-24,-0.5601169,-0.2972566,0.07836876,2.2967741,-1.6522573
1978-11-27,-0.63208425,-0.28218,0.04987456,2.310364,-1.6693518
1978-11-28,-0.660077,-0.3342069,0.042386666,2.3159738,-1.6765128
1978-11-29,-0.6538574,-0.37465465,0.031263918,2.3162584,-1.6761498
1978-11-30,-0.6357606,-0.41519699,0.03488223,2.3136885,-1.6728387
1978-12-01,-0.62353057,-0.40483013,0.07354391,2.3163548,-1.6425055
1978-12-04,-0.61243665,-0.43565035,0.062561795,2.3139923,-1.6490661
1978-12-05,-0.6055677,-0.4193494,0.048936248,2.3091152,-1.6638966
1978-12-06,-0.60442317,-0.40494147,0.07224204,2.3041632,-1.6680155
1978-12-07,-0.5805216,-0.4300841,0.054359443,2.2967908,-1.6829737
1978-12-08,-0.5854492,-0.4477535,0.05363039,2.2958734,-1.6903752
1978-12-11,-0.60590863,-0.44474736,0.07253995,2.2974973,-1.6922548
1978-12-12,-0.5855593,-0.48949695,0.0846771,2.2930603,-1.690648
1978-12-13,-0.52808464,-0.4818731,0.106044136,2.2697124,-1.7158626
1978-12-14,-0.5535024,-0.52710927,0.12147044,2.2748458,-1.7133707
1978-12-15,-0.5840947,-0.42918697,0.11134434,2.2715733,-1.7421494
1978-12-18,-0.6709322,-0.5073589,0.092412286,2.2545574,-1.8502324
1978-12-19,-0.70350915,-0.5905045,0.10443643,2.2553148,-1.863732
1978-12-20,-0.70218563,-0.61348426,0.12648687,2.2406979,-1.8896809
1978-12-21,-0.7142864,-0.65949243,0.1592861,2.2376337,-1.8944784
1978-12-22,-0.73449,-0.6692325,0.1594944,2.24543,-1.8853493
1978-12-26,-0.7693785,-0.7345298,0.18315843,2.247702,-1.8904138
1978-12-27,-0.77093446,-0.83049184,0.19311595,2.25071,-1.8832705
1978-12-28,-0.7701866,-0.72253585,0.17723547,2.244216,-1.9031034
1978-12-29,-0.7697191,-0.8013724,0.18958016,2.2437644,-1.9002777
1979-01-02,-0.7871733,-0.80682755,0.20547645,2.2407598,-1.9128082
1979-01-03,-0.7804302,-0.8648802,0.20969667,2.2422898,-1.9058335
1979-01-04,-0.7592061,-0.8694264,0.20423362,2.2514565,-1.8752255
1979-01-05,-0.7615938,-0.8710725,0.21277702,2.2518084,-1.8732792
1979-01-08,-0.75556713,-0.8092923,0.22130781,2.2394564,-1.898783
1979-01-09,-0.7310316,-0.76753247,0.24399526,2.2328625,-1.8959038
1979-01-10,-0.72887784,-0.7407243,0.23363712,2.2322574,-1.8990933
1979-01-11,-0.72228783,-0.65089375,0.23374304,2.2309892,-1.8971012
1979-01-12,-0.7378763,-0.5901814,0.24467182,2.2343907,-1.8902578
1979-01-15,-0.7370552,-0.49025777,0.23014382,2.2315354,-1.897734
1979-01-16,-0.7308268,-0.45896053,0.21353127,2.2311487,-1.8989799
1979-01-17,-0.71965945,-0.4571818,0.21274064,2.2270684,-1.9034488
1979-01-18,-0.7231101,-0.42546085,0.20578346,2.227034,-1.9064264
1979-01-19,-0.72882146,-0.47442415,0.20740467,2.2333107,-1.8936064
1979-01-22,-0.73250574,-0.4220328,0.19508326,2.2417877,-1.8762095
1979-01-23,-0.73968524,-0.39126512,0.15010467,2.25386,-1.8629901
1979-01-24,-0.7490416,-0.3894738,0.112561,2.264081,-1.8525823
1979-01-25,-0.7527634,-0.28207755,0.09871979,2.290733,-1.7819805
1979-01-26,-0.73152703,-0.24293046,0.038727775,2.299861,-1.7625732
1979-01-29,-0.69647515,-0.15857874,0.014757749,2.2940774,-1.7618384
1979-01-30,-0.6572888,-0.108670026,-0.019424342,2.294788,-1.7465606
1979-01-31,-0.6400764,-0.0757114,-0.020806558,2.2937255,-1.7381088
1979-02-01,-0.6116126,-0.05551228,-0.06242531,2.296034,-1.725935
1979-02-02,-0.5686155,0.11674416,-0.20316511,2.3119776,-1.6784668
1979-02-05,-0.5485203,0.05572161,-0.13300721,2.2969077,-1.6961365
1979-02-06,-0.5003641,0.09899306,-0.0727475,2.267548,-1.727151
1979-02-07,-0.52229524,0.067551285,0.052021492,2.2467618,-1.7618468
1979-02-08,-0.53139794,-0.022525132,0.0901694,2.2419252,-1.7755392
1979-02-09,-0.5285308,-0.02956751,0.11221032,2.236392,-1.7820928
1979-02-13,-0.52546686,-0.023191214,0.10531591,2.2342901,-1.7864046
1979-02-14,-0.51173717,-0.07154027,0.0872221,2.2348971,-1.7822362
1979-02-15,-0.5032566,-0.090566576,0.09567505,2.2325482,-1.7801108
1979-02-16,-0.46589008,-0.06639311,0.051861472,2.2241533,-1.7934234
1979-02-20,-0.45873442,0.019695282,0.067163475,2.2155151,-1.802294
1979-02-21,-0.4586502,0.058117896,0.10278372,2.2063293,-1.8137081
1979-02-22,-0.47784603,-0.08412184,0.14678311,2.1909406,-1.8606739
1979-02-23,-0.49336112,-0.06372972,0.1538697,2.1901896,-1.8687513
1979-02-26,-0.51259667,-0.03033024,0.14629093,2.1946611,-1.8696332
1979-02-27,-0.5248419,-0.02438888,0.16319484,2.1958249,-1.868691
1979-02-28,-0.54027444,-0.015478641,0.1676982,2.1995769,-1.8661654
1979-03-01,-0.53292096,-0.03565228,0.16149811,2.1994288,-1.8649969
1979-03-02,-0.5386992,-0.020663798,0.16071321,2.2013488,-1.8632295
1979-03-05,-0.608655,-0.024430007,0.16487795,2.227253,-1.8359061
1979-03-06,-0.5854483,-0.00089105964,0.11190899,2.2263753,-1.8414216
1979-03-07,-0.5706897,0.07486063,0.11629285,2.2285554,-1.8242819
1979-03-08,-0.5517174,0.09506634,0.100274645,2.2278352,-1.819128
1979-03-09,-0.55093217,0.17762953,0.08446308,2.2218075,-1.8358722
1979-03-12,-0.56864536,0.12882915,0.06591259,2.2289362,-1.8360355
1979-03-13,-0.57542205,0.14200702,0.081208676,2.2288108,-1.8343601
1979-03-14,-0.56256044,0.1455912,0.07594802,2.2236636,-1.8415117
1979-03-15,-0.5469849,0.15726516,0.08001285,2.2192626,-1.8415673
1979-03-16,-0.5560442,0.12712371,0.08927907,2.2205493,-1.8418489
1979-03-19,-0.5742053,0.122877955,0.08592361,2.226623,-1.837216
1979-03-20,-0.55732864,0.0951933,0.083848424,2.2238383,-1.8370601
1979-03-21,-0.5501753,0.12686834,0.09625455,2.2204928,-1.8364137
1979-03-22,-0.549487,0.13529393,0.0958218,2.2208848,-1.8348992
1979-03-23,-0.5372523,0.15300998,0.107839055,2.2180185,-1.8315907
1979-03-26,-0.51875675,0.15095097,0.12196564,2.2133968,-1.828327
1979-03-27,-0.54078007,0.14418346,0.11451766,2.2225025,-1.8215256
1979-03-28,-0.5443298,0.10042301,0.13162039,2.2274208,-1.8081149
1979-03-29,-0.53012866,0.083311856,0.15792823,2.2260869,-1.7937164
1979-03-30,-0.54256463,0.1711894,0.20993875,2.216357,-1.8055668
1979-04-02,-0.5161891,0.21835636,0.17929713,2.2107055,-1.8175087
1979-04-03,-0.5367258,0.26867655,0.1718785,2.21522,-1.8180096
1979-04-04,-0.5343196,0.26026464,0.1866891,2.2156675,-1.8115554
1979-04-05,-0.53159785,0.27360052,0.16652489,2.2229624,-1.796804
1979-04-06,-0.5649338,0.29881126,0.20345837,2.2219667,-1.8058219
1979-04-09,-0.5946283,0.30839032,0.18942235,2.2194593,-1.832855
1979-04-10,-0.5939283,0.3707255,0.17479149,2.2130365,-1.8509998
1979-04-11,-0.5721445,0.3197916,0.17533626,2.2053387,-1.8616111
1979-04-12,-0.5830169,0.25833446,0.18509227,2.206089,-1.8654752
1979-04-16,-0.60163623,0.2218453,0.16836184,2.2127671,-1.8647691
1979-04-17,-0.53084403,0.22853619,0.1896081,2.1990852,-1.8543036
1979-04-18,-0.464839,0.10852826,0.21618304,2.192285,-1.8296099
1979-04-19,-0.42461452,0.101359546,0.22914848,2.1860425,-1.8190424
1979-04-20,-0.4441287,0.02693367,0.22955938,2.1916318,-1.819593
1979-04-23,-0.41348416,-0.060325533,0.23687425,2.1839268,-1.8219988
1979-04-24,-0.4022798,-0.08272694,0.23738925,2.1790729,-1.8281057
1979-04-25,-0.40453297,-0.18789662,0.22482458,2.1835647,-1.8237486
1979-04-26,-0.39554787,-0.15312496,0.20054094,2.1787586,-1.8370965
1979-04-27,-0.50038886,0.07020742,0.13769841,2.1860316,-1.8940899
1979-04-30,-0.48768175,-0.012191147,0.12084225,2.182915,-1.9005187
1979-05-01,-0.47698396,0.046165615,0.10933763,2.1816506,-1.9005799
1979-05-02,-0.48599207,0.03446448,0.10494837,2.1844149,-1.9001076
1979-05-03,-0.47197568,-0.020101935,0.09819855,2.1812088,-1.9027481
1979-05-04,-0.4844971,0.09696147,0.08562128,2.1757953,-1.9248933
1979-05-07,-0.50966954,0.116515994,0.059795037,2.1842022,-1.9260607
1979-05-08,-0.5090088,0.117595136,0.06887997,2.1842408,-1.9230518
1979-05-09,-0.46955156,0.14967725,0.024811465,2.1752954,-1.9357002
1979-05-10,-0.4648114,0.17905045,0.0077445675,2.174356,-1.9403044
1979-05-11,-0.44756523,0.14879867,0.08351817,2.1664128,-1.926698
1979-05-14,-0.4554072,0.15951848,0.07494382,2.1762865,-1.9084134
1979-05-15,-0.4432009,0.14996433,0.020854473,2.1799023,-1.9101094
1979-05-16,-0.43845665,0.16543904,0.09038571,2.1732082,-1.9008859
1979-05-17,-0.41172934,0.2456584,0.016862072,2.1903412,-1.860046
1979-05-18,-0.4288267,0.3950352,0.03018766,2.1920109,-1.8546308
1979-05-21,-0.44810385,0.40322262,-0.005272856,2.1982799,-1.8609369
1979-05-22,-0.48973262,0.4007759,0.0017354116,2.217698,-1.8317003
1979-05-23,-0.5452261,0.36166722,-0.07586198,2.2602608,-1.7776409
1979-05-24,-0.5223557,0.37569767,-0.024857387,2.2520607,-1.7661712
1979-05-25,-0.5179246,0.4594878,-0.01040563,2.257411,-1.7384973
1979-05-29,-0.49627885,0.49754858,-0.06753413,2.2605548,-1.7343531
1979-05-31,-0.49022013,0.49961028,-0.04547319,2.25383,-1.7429566
1979-06-01,-0.4464441,0.4789396,-0.080914095,2.2457552,-1.7500992
1979-06-04,-0.44602793,0.51042676,-0.08247585,2.2445655,-1.7513965
1979-06-05,-0.43265378,0.57792556,-0.026796285,2.238129,-1.7375188
1979-06-06,-0.4146332,0.58904713,-0.089494705,2.2537818,-1.7011179
1979-06-07,-0.37149757,0.73026544,-0.06043664,2.2555227,-1.643306
1979-06-08,-0.35332698,0.7012517,-0.04539839,2.2503963,-1.6409041
1979-06-11,-0.31482315,0.63292676,-0.082553126,2.2452526,-1.6497369
1979-06-12,-0.27657536,0.6074498,-0.008397374,2.2561114,-1.5529214
1979-06-13,-0.26115167,0.54972917,-0.0279792,2.2530937,-1.5662456
1979-06-14,-0.2375691,0.59587383,0.025144532,2.2351756,-1.5825711
1979-06-15,-0.23017971,0.53964996,-0.052858755,2.2290857,-1.6381097
1979-06-18,-0.254084,0.47975352,0.04930442,2.2220783,-1.6349268
1979-06-19,-0.2462161,0.43200323,0.075313,2.2205408,-1.6265957
1979-06-20,-0.2345213,0.37910643,0.07524304,2.220508,-1.6180165
1979-06-21,-0.23752244,0.32647827,0.09203805,2.2206082,-1.6167123
1979-06-22,-0.22512072,0.33983713,0.042861644,2.2187738,-1.6348679
1979-06-25,-0.21466886,0.2768029,0.13114278,2.2126997,-1.6136999
1979-06-26,-0.17085312,0.39178106,0.07785543,2.2257984,-1.5450587
1979-06-27,-0.19616425,0.43588722,0.04192671,2.2433476,-1.5126653
1979-06-28,-0.16274698,0.5454251,0.043232605,2.2338533,-1.511001
1979-06-29,-0.20430891,0.61242235,-0.041981682,2.2501082,-1.5238553
1979-07-02,-0.22129558,0.6522718,-0.032345563,2.2590926,-1.4978114
1979-07-03,-0.23743674,0.66122466,0.0011263192,2.2577882,-1.5025163
1979-07-05,-0.24198255,0.745659,-0.03165578,2.2573864,-1.5148762
1979-07-06,-0.26449734,0.82275075,-0.02617823,2.25627,-1.5294873
1979-07-09,-0.26848567,0.81795996,-0.028395627,2.2506886,-1.5564691
1979-07-10,-0.26591197,0.8910196,-0.056282688,2.2451513,-1.579003
1979-07-11,-0.22239478,0.91474825,-0.031554006,2.2245638,-1.6043642
1979-07-12,-0.19940597,0.9509464,-0.04487511,2.2178397,-1.6127615
1979-07-13,-0.20315574,0.9689291,-0.06811456,2.220747,-1.6099871
1979-07-16,-0.17333305,0.9847303,-0.068549626,2.206837,-1.6344961
1979-07-17,-0.17402053,0.9401904,-0.07140604,2.2044568,-1.6460587
1979-07-18,-0.16734566,0.87569195,-0.09142098,2.2050877,-1.6508967
1979-07-19,-0.1921259,0.8382768,-0.08365916,2.2071629,-1.6621962
1979-07-20,-0.317024,0.7276518,-0.036989953,2.2308142,-1.6678833
1979-07-23,-0.32740346,0.651777,-0.123489626,2.2358727,-1.6969554
1979-07-24,-0.31814665,0.58747435,-0.09626812,2.229645,-1.704006
1979-07-25,-0.34883,0.50660306,-0.062223718,2.2385752,-1.6913728
1979-07-26,-0.31800616,0.47148618,-0.065385655,2.2386093,-1.669029
1979-07-27,-0.31460214,0.4581551,-0.06001392,2.2291498,-1.6983361
1979-07-30,-0.29964066,0.43035746,-0.031553857,2.223235,-1.6951388
1979-07-31,-0.30736,0.40746307,-0.009235553,2.225643,-1.6881775
1979-08-01,-0.29492754,0.4608851,-0.010877021,2.2270188,-1.6729516
1979-08-02,-0.3552836,0.53589445,-0.025204394,2.24999,-1.6445416
1979-08-03,-0.3583185,0.6021476,-0.05292113,2.2486136,-1.6583166
1979-08-06,-0.39766425,0.60731745,-0.06504649,2.261324,-1.6531926
1979-08-07,-0.38650113,0.66252035,-0.07199873,2.261253,-1.6437495
1979-08-08,-0.37259775,0.7703642,-0.065194085,2.252462,-1.6536661
1979-08-09,-0.34578022,0.7624841,-0.062830664,2.241484,-1.669462
1979-08-10,-0.35995948,0.76549876,-0.05169577,2.2363582,-1.6923368
1979-08-13,-0.3866253,0.73820025,-0.036843643,2.2384882,-1.7000486
1979-08-14,-0.4023876,0.6538266,-0.03594211,2.2483172,-1.6843766
1979-08-15,-0.39885384,0.60981506,-0.02856712,2.2429218,-1.6986644
1979-08-16,-0.4121832,0.5545744,-0.04352183,2.2465754,-1.7054275
1979-08-17,-0.43730113,0.50523424,-0.026516967,2.2472599,-1.7161909
1979-08-20,-0.43933102,0.46080458,-0.009116303,2.2440615,-1.7227687
1979-08-21,-0.44585535,0.43726224,-0.0009358041,2.2395532,-1.7399056
1979-08-22,-0.48759475,0.41053253,0.008685436,2.2419615,-1.7572336
1979-08-23,-0.48455405,0.41049036,0.005417116,2.240208,-1.7598504
1979-08-24,-0.5217297,0.30541134,0.005838368,2.2284539,-1.8205113
1979-08-27,-0.5379322,0.2823172,0.04432918,2.2255285,-1.8244963
1979-08-28,-0.57168174,0.4071939,0.06280002,2.2193515,-1.849555
1979-08-29,-0.61081624,0.3823196,0.06535904,2.2246222,-1.8566916
1979-08-30,-0.6240548,0.34969956,0.028882615,2.2193372,-1.8932263
1979-08-31,-0.63457114,0.41957772,0.09783319,2.2014549,-1.9226689
1979-09-04,-0.7237921,0.4540634,0.044973116,2.1997378,-1.9838675
1979-09-05,-0.7670042,0.39130098,-0.015695706,2.2084286,-2.0012717
1979-09-06,-0.78746665,0.5329952,-0.061897278,2.2070894,-2.0143383
1979-09-07,-0.892693,0.58228683,-0.10668504,2.2194066,-2.036524
1979-09-10,-0.8833912,0.66300327,-0.15692846,2.2143404,-2.051943
1979-09-11,-0.96486807,0.51128227,-0.22455677,2.2607265,-2.0003085
1979-09-12,-0.9278005,0.5160237,-0.20101723,2.2405362,-2.0256176
1979-09-13,-0.92911804,0.5482051,-0.15433663,2.227809,-2.0399826
1979-09-14,-0.9312232,0.45474517,-0.15710355,2.240318,-2.0165563
1979-09-17,-0.92673534,0.41009074,-0.14308158,2.2227898,-2.0566478
1979-09-18,-0.9592521,0.28892344,-0.13045287,2.2256138,-2.0630798
1979-09-19,-0.92175084,0.26590234,-0.13351154,2.2328134,-2.0355122
1979-09-20,-0.9368199,0.2646259,-0.08911915,2.233451,-2.0268238
1979-09-21,-0.9173228,0.14058477,-0.05595284,2.238419,-2.0058603
1979-09-24,-0.8838258,0.14168546,-0.067858666,2.2314854,-2.0139878
1979-09-25,-0.8711993,0.15533713,-0.06177431,2.2291927,-2.0143933
1979-09-26,-0.8290346,0.16917601,-0.057410378,2.2093384,-2.0368042
1979-09-27,-0.8277733,0.22881207,-0.09089748,2.1980453,-2.0693893
1979-09-28,-0.8188797,0.21549031,-0.099220306,2.197225,-2.0717957
