,C1,C2,C3
1973-02-22,1.3928499,-1.1816059,-0.5990609
1973-02-23,1.3724341,-1.1578851,-0.52928126
1973-02-26,1.564084,-1.204336,-0.45683172
1973-02-27,1.5500593,-1.2547265,-0.40281266
1973-02-28,1.5637766,-1.2518891,-0.4120942
1973-03-01,1.5477347,-1.2335578,-0.42050222
1973-03-02,1.6215428,-1.2396411,-0.44535506
1973-03-05,1.65482,-1.2600048,-0.4244132
1973-03-06,1.7072123,-1.2738763,-0.384654
1973-03-07,1.6651015,-1.2797289,-0.36523187
1973-03-08,1.6985699,-1.2687439,-0.38395488
1973-03-09,1.7253513,-1.265812,-0.34551573
1973-03-12,1.7575458,-1.2808027,-0.33186704
1973-03-13,1.7252084,-1.3506163,-0.29147765
1973-03-14,1.7353457,-1.4092457,-0.28126252
1973-03-15,1.8242773,-1.4220454,-0.2404507
1973-03-16,1.9967165,-1.46734,-0.1748191
1973-03-19,1.8566852,-1.5740658,-0.13544755
1973-03-20,1.812248,-1.613756,-0.15966018
1973-03-21,1.7689254,-1.6416081,-0.1500458
1973-03-22,1.7738966,-1.6386448,-0.15714635
1973-03-23,1.7659608,-1.6366836,-0.14418076
1973-03-26,1.6219983,-1.6714435,-0.11376701
1973-03-27,1.5973761,-1.6674701,-0.11115597
1973-03-28,1.5306062,-1.6743845,-0.04733156
1973-03-29,1.4991319,-1.7073525,-0.027748693
1973-03-30,1.7159766,-1.6979388,-0.03862082
1973-04-02,1.7167343,-1.7278252,-0.033420373
1973-04-03,1.6250434,-1.7813762,-0.0011977432
1973-04-04,1.5255734,-1.7984588,0.0132819535
1973-04-05,1.496693,-1.7907262,0.012764466
1973-04-06,1.3407595,-1.693513,-0.058341075
1973-04-09,1.2635236,-1.6834725,-0.07537888
1973-04-10,1.3163757,-1.6713501,-0.08829121
1973-04-11,1.4388536,-1.6287798,-0.07971929
1973-04-12,1.4634221,-1.624219,-0.08153926
1973-04-13,1.3315941,-1.6498746,-0.039328206
1973-04-16,1.3387457,-1.6266104,-0.061725963
1973-04-17,1.4545047,-1.5867833,-0.10202862
1973-04-18,1.4690988,-1.5814091,-0.14698867
1973-04-19,1.5451591,-1.5763333,-0.15385409
1973-04-23,1.617593,-1.6499597,-0.15080948
1973-04-24,1.5750712,-1.657525,-0.1448204
1973-04-25,1.5512519,-1.6786426,-0.14266713
1973-04-26,1.4225805,-1.7697445,-0.19277374
1973-04-27,1.4551969,-1.7879399,-0.1978377
1973-04-30,1.5019732,-1.7991756,-0.19683556
1973-05-01,1.53961,-1.8120413,-0.20033728
1973-05-02,1.516205,-1.8538114,-0.23378794
1973-05-03,1.5331528,-1.8422123,-0.26265985
1973-05-04,1.5799191,-1.8115447,-0.3038992
1973-05-07,1.5977993,-1.7920519,-0.32206228
1973-05-08,1.5153501,-1.808434,-0.35611847
1973-05-09,1.4746126,-1.7975116,-0.3899071
1973-05-10,1.4735363,-1.8188677,-0.4196427
1973-05-11,1.51421,-1.8878709,-0.36936
1973-05-14,1.523715,-1.8651849,-0.375396
1973-05-15,1.4793636,-1.8833638,-0.3959822
1973-05-16,1.4399904,-1.8973572,-0.39602414
1973-05-17,1.553511,-1.8851746,-0.35245654
1973-05-18,1.6087397,-1.9168137,-0.3326151
1973-05-21,1.6681389,-1.9124259,-0.29161823
1973-05-22,1.6451079,-2.005011,-0.23979686
1973-05-23,1.6303463,-2.0589945,-0.21720503
1973-05-24,1.5181671,-2.1408608,-0.23346297
1973-05-25,1.4946315,-2.1959453,-0.18757264
1973-05-29,1.5065391,-2.2823548,-0.12237643
1973-05-30,1.4753789,-2.337694,-0.07074843
1973-05-31,1.4494362,-2.3628278,-0.044798482
1973-06-01,1.4563346,-2.4333642,-0.028547276
1973-06-04,1.526559,-2.3905854,0.069588676
1973-06-05,1.3801937,-2.4464157,0.14389034
1973-06-06,1.1609001,-2.5565429,0.12467112
1973-06-07,1.2317852,-2.5328867,0.14193739
1973-06-08,1.1999631,-2.5158496,0.1693845
1973-06-11,1.2480145,-2.5344644,0.1785871
1973-06-12,1.197833,-2.5655813,0.19947036
1973-06-13,1.2037455,-2.5598197,0.2194155
1973-06-14,1.1990644,-2.594007,0.23906387
1973-06-15,1.2080584,-2.5958636,0.23404641
1973-06-18,1.2369545,-2.6139412,0.25100762
1973-06-19,1.2595739,-2.6130524,0.2564618
1973-06-20,1.2533116,-2.6608572,0.26987678
1973-06-21,1.2674127,-2.6380296,0.25762922
1973-06-22,1.3372799,-2.6334548,0.24885835
1973-06-25,1.3872046,-2.6381233,0.24021448
1973-06-26,1.4606434,-2.6123185,0.26398295
1973-06-27,1.5270464,-2.5845838,0.31717438
1973-06-28,1.6056318,-2.6019673,0.32204366
1973-06-29,1.6670814,-2.6962333,0.42874753
1973-07-02,1.8481423,-2.8169274,0.6060353
1973-07-03,1.8783692,-2.8305078,0.6227483
1973-07-05,1.8699535,-2.8300912,0.6247013
1973-07-06,1.9537599,-2.7974463,0.6020232
1973-07-09,2.1336236,-2.7561078,0.5794866
1973-07-10,2.0396109,-2.7578397,0.60578346
1973-07-11,2.0147204,-2.699899,0.532428
1973-07-12,2.075489,-2.6547494,0.5242519
1973-07-13,2.1672852,-2.6854718,0.5761161
1973-07-16,2.2063634,-2.7345147,0.60167956
1973-07-17,2.238002,-2.767138,0.6301804
1973-07-18,2.3360243,-2.7764363,0.68316454
1973-07-19,2.5562084,-2.7820916,0.69974685
1973-07-20,2.6922557,-2.8572774,0.7054053
1973-07-23,2.6755998,-2.8414328,0.6917093
1973-07-24,2.7417796,-2.8596973,0.6795023
1973-07-25,2.789881,-2.8314,0.65260047
1973-07-26,2.9956596,-2.8691862,0.54931897
1973-07-27,3.1110067,-2.9396143,0.49797726
1973-07-30,3.1381736,-2.9582407,0.47042853
1973-07-31,3.211472,-2.962072,0.4165535
1973-08-01,3.3304558,-3.0264835,0.31960124
1973-08-02,3.2580884,-2.998396,0.3646204
1973-08-03,3.3971882,-2.9407182,0.3329634
1973-08-06,3.4977047,-2.977397,0.37858498
1973-08-07,3.601105,-3.0892072,0.44858927
1973-08-08,3.4502892,-3.15857,0.54750395
1973-08-09,3.4544532,-3.174517,0.5251131
1973-08-10,3.410273,-3.2186527,0.5714655
1973-08-13,3.2573395,-3.2507906,0.6432876
1973-08-14,3.1006567,-3.3925643,0.7053534
1973-08-15,2.9712493,-3.4188893,0.7180589
1973-08-16,2.5530646,-3.4819846,0.76700443
1973-08-17,2.362427,-3.4438062,0.794773
1973-08-20,2.6485152,-3.4254098,0.7821552
1973-08-21,2.627616,-3.4383965,0.7846004
1973-08-22,2.6485162,-3.4216588,0.7362261
1973-08-23,2.330774,-3.4299722,0.78369975
1973-08-24,2.0988803,-3.3608572,0.8392443
1973-08-27,2.2438092,-3.3387933,0.793557
1973-08-28,2.28296,-3.3703353,0.8066314
1973-08-29,2.1452758,-3.3911922,0.86375266
1973-08-30,2.17646,-3.3438473,0.8422428
1973-08-31,2.1953578,-3.3431344,0.8405168
1973-09-04,2.153987,-3.3497124,0.91532
1973-09-05,1.9717685,-3.3407357,0.9931348
1973-09-06,1.9940954,-3.3328054,1.0373226
1973-09-07,1.9021683,-3.3922591,1.0251603
1973-09-10,2.0866578,-3.4109082,1.0088793
